date,country,country_name,sex,sex_qf,age_group,age_group_qf,daily_positive,cumulative_positive,daily_deaths,daily_deaths_qf,cumulative_deaths,cumulative_deaths_qf,crude_rate_deaths,crude_rate_deaths_qf,first_infections,first_infections_cumulative,reinfections,reinfections_cumulative,percent_reinfections,percent_reinfections_cumulative
2020-05-10,S92000003,Scotland,Male,NA,0 to 14,NA,0,49,0,NA,0,NA,0,NA,0,49,0,0,NA,0
2020-05-10,S92000003,Scotland,Male,NA,0 to 59,NA,17,2688,0,NA,82,NA,4.0619999900926835,NA,17,2688,0,0,0,0
2020-05-10,S92000003,Scotland,Male,NA,15 to 19,NA,0,48,0,NA,0,NA,0,NA,0,48,0,0,NA,0
2020-05-10,S92000003,Scotland,Male,NA,20 to 24,NA,1,120,0,NA,0,NA,0,NA,1,120,0,0,0,0
2020-05-10,S92000003,Scotland,Male,NA,25 to 44,NA,8,1021,0,NA,9,NA,1.270395135233562,NA,8,1021,0,0,0,0
2020-05-10,S92000003,Scotland,Male,NA,45 to 64,NA,10,1899,1,NA,120,NA,16.602562328786075,NA,10,1899,0,0,0,0
2020-05-10,S92000003,Scotland,Male,NA,60+,NA,17,3100,13,NA,1014,NA,156.8440623540221,NA,17,3100,0,0,0,0
2020-05-10,S92000003,Scotland,Male,NA,65 to 74,NA,2,808,1,NA,228,NA,81.3011029136461,NA,2,808,0,0,0,0
2020-05-10,S92000003,Scotland,Male,NA,75 to 84,NA,8,1077,5,NA,427,NA,285.6645882951109,NA,8,1077,0,0,0,0
2020-05-10,S92000003,Scotland,Male,NA,85plus,NA,5,766,6,NA,312,NA,679.9459530139912,NA,5,766,0,0,0,0
2020-05-10,S92000003,Scotland,Male,NA,Total,d,34,5796,13,NA,1096,NA,41.122432286812455,NA,34,5796,0,0,0,0
2020-05-10,S92000003,Scotland,Total,d,0 to 14,NA,1,109,0,NA,0,NA,0,NA,1,109,0,0,0,0
2020-05-10,S92000003,Scotland,Total,d,0 to 59,NA,85,7981,0,NA,127,NA,3.130121106110859,NA,85,7981,0,0,0,0
2020-05-10,S92000003,Scotland,Total,d,15 to 19,NA,2,128,0,NA,0,NA,0,NA,2,128,0,0,0,0
2020-05-10,S92000003,Scotland,Total,d,20 to 24,NA,8,524,0,NA,0,NA,0,NA,8,524,0,0,0,0
2020-05-10,S92000003,Scotland,Total,d,25 to 44,NA,44,3257,0,NA,15,NA,1.0479946622138538,NA,44,3257,0,0,0,0
2020-05-10,S92000003,Scotland,Total,d,45 to 64,NA,39,4945,1,NA,187,NA,12.508779557844743,NA,39,4945,0,0,0,0
2020-05-10,S92000003,Scotland,Total,d,60+,NA,68,6919,28,NA,1891,NA,134.2421000547333,NA,68,6919,0,0,0,0
2020-05-10,S92000003,Scotland,Total,d,65 to 74,NA,9,1432,4,NA,344,NA,58.67673723226606,NA,9,1432,0,0,0,0
2020-05-10,S92000003,Scotland,Total,d,75 to 84,NA,23,2221,9,NA,714,NA,209.07392549472044,NA,23,2221,0,0,0,0
2020-05-10,S92000003,Scotland,Total,d,85plus,NA,27,2284,14,NA,758,NA,590.7521568688577,NA,27,2284,0,0,0,0
2020-05-10,S92000003,Scotland,Total,d,Total,d,153,14908,28,NA,2018,NA,36.91913648005855,NA,153,14908,0,0,0,0
2020-05-11,S92000003,Scotland,Female,NA,0 to 14,NA,3,63,0,NA,0,NA,0,NA,3,63,0,0,0,0
2020-05-11,S92000003,Scotland,Female,NA,0 to 59,NA,90,5378,1,NA,46,NA,2.2564051247865615,NA,90,5378,0,0,0,0
2020-05-11,S92000003,Scotland,Female,NA,15 to 19,NA,3,83,0,NA,0,NA,0,NA,3,83,0,0,0,0
2020-05-11,S92000003,Scotland,Female,NA,20 to 24,NA,10,414,0,NA,0,NA,0,NA,10,414,0,0,0,0
2020-05-11,S92000003,Scotland,Female,NA,25 to 44,NA,43,2275,0,NA,6,NA,0.8300316518736581,NA,43,2275,0,0,0,0
2020-05-11,S92000003,Scotland,Female,NA,45 to 64,NA,42,3087,1,NA,68,NA,8.806350933084683,NA,42,3087,0,0,0,0
2020-05-11,S92000003,Scotland,Female,NA,60+,NA,95,3913,19,NA,896,NA,117.56262243372996,NA,95,3913,0,0,0,0
2020-05-11,S92000003,Scotland,Female,NA,65 to 74,NA,13,636,5,NA,121,NA,39.565240138118654,NA,13,636,0,0,0,0
2020-05-11,S92000003,Scotland,Female,NA,75 to 84,NA,25,1169,2,NA,289,NA,150.49731812737593,NA,25,1169,0,0,0,0
2020-05-11,S92000003,Scotland,Female,NA,85plus,NA,46,1564,12,NA,458,NA,555.6566575674856,NA,46,1564,0,0,0,0
2020-05-11,S92000003,Scotland,Female,NA,Total,d,185,9291,20,NA,942,NA,33.63339174546592,NA,185,9291,0,0,0,0
2020-05-11,S92000003,Scotland,Male,NA,0 to 14,NA,4,53,0,NA,0,NA,0,NA,4,53,0,0,0,0
2020-05-11,S92000003,Scotland,Male,NA,0 to 59,NA,40,2728,1,NA,83,NA,4.111536575337716,NA,40,2728,0,0,0,0
2020-05-11,S92000003,Scotland,Male,NA,15 to 19,NA,1,49,0,NA,0,NA,0,NA,1,49,0,0,0,0
2020-05-11,S92000003,Scotland,Male,NA,20 to 24,NA,4,124,0,NA,0,NA,0,NA,4,124,0,0,0,0
2020-05-11,S92000003,Scotland,Male,NA,25 to 44,NA,15,1036,0,NA,9,NA,1.270395135233562,NA,15,1036,0,0,0,0
2020-05-11,S92000003,Scotland,Male,NA,45 to 64,NA,21,1920,2,NA,122,NA,16.879271700932513,NA,21,1920,0,0,0,0
2020-05-11,S92000003,Scotland,Male,NA,60+,NA,40,3140,11,NA,1025,NA,158.54552654129455,NA,40,3140,0,0,0,0
2020-05-11,S92000003,Scotland,Male,NA,65 to 74,NA,3,811,2,NA,230,NA,82.01427048306405,NA,3,811,0,0,0,0
2020-05-11,S92000003,Scotland,Male,NA,75 to 84,NA,15,1092,3,NA,430,NA,287.671599454093,NA,15,1092,0,0,0,0
2020-05-11,S92000003,Scotland,Male,NA,85plus,NA,17,783,5,NA,317,NA,690.8425227738309,NA,17,783,0,0,0,0
2020-05-11,S92000003,Scotland,Male,NA,Total,d,80,5876,12,NA,1108,NA,41.572677895792154,NA,80,5876,0,0,0,0
2020-05-11,S92000003,Scotland,Total,d,0 to 14,NA,7,116,0,NA,0,NA,0,NA,7,116,0,0,0,0
2020-05-11,S92000003,Scotland,Total,d,0 to 59,NA,130,8111,2,NA,129,NA,3.1794143518763844,NA,130,8111,0,0,0,0
2020-05-11,S92000003,Scotland,Total,d,15 to 19,NA,4,132,0,NA,0,NA,0,NA,4,132,0,0,0,0
2020-05-11,S92000003,Scotland,Total,d,20 to 24,NA,14,538,0,NA,0,NA,0,NA,14,538,0,0,0,0
2020-05-11,S92000003,Scotland,Total,d,25 to 44,NA,58,3315,0,NA,15,NA,1.0479946622138538,NA,58,3315,0,0,0,0
2020-05-11,S92000003,Scotland,Total,d,45 to 64,NA,63,5008,3,NA,190,NA,12.709455165724608,NA,63,5008,0,0,0,0
2020-05-11,S92000003,Scotland,Total,d,60+,NA,135,7054,30,NA,1921,NA,136.37180021424783,NA,135,7054,0,0,0,0
2020-05-11,S92000003,Scotland,Total,d,65 to 74,NA,16,1448,7,NA,351,NA,59.87074060617845,NA,16,1448,0,0,0,0
2020-05-11,S92000003,Scotland,Total,d,75 to 84,NA,40,2261,5,NA,719,NA,210.53802861443137,NA,40,2261,0,0,0,0
2020-05-11,S92000003,Scotland,Total,d,85plus,NA,63,2347,17,NA,775,NA,604.0012157959957,NA,63,2347,0,0,0,0
2020-05-11,S92000003,Scotland,Total,d,Total,d,265,15173,32,NA,2050,NA,37.50457372850347,NA,265,15173,0,0,0,0
2020-05-12,S92000003,Scotland,Female,NA,0 to 14,NA,2,65,0,NA,0,NA,0,NA,2,65,0,0,0,0
2020-05-12,S92000003,Scotland,Female,NA,0 to 59,NA,104,5482,0,NA,46,NA,2.2564051247865615,NA,104,5482,0,0,0,0
2020-05-12,S92000003,Scotland,Female,NA,15 to 19,NA,3,86,0,NA,0,NA,0,NA,3,86,0,0,0,0
2020-05-12,S92000003,Scotland,Female,NA,20 to 24,NA,15,429,0,NA,0,NA,0,NA,15,429,0,0,0,0
2020-05-12,S92000003,Scotland,Female,NA,25 to 44,NA,40,2315,0,NA,6,NA,0.8300316518736581,NA,40,2315,0,0,0,0
2020-05-12,S92000003,Scotland,Female,NA,45 to 64,NA,48,3135,0,NA,68,NA,8.806350933084683,NA,48,3135,0,0,0,0
2020-05-12,S92000003,Scotland,Female,NA,60+,NA,63,3976,14,NA,910,NA,119.399538409257,NA,63,3976,0,0,0,0
2020-05-12,S92000003,Scotland,Female,NA,65 to 74,NA,12,648,0,NA,121,NA,39.565240138118654,NA,12,648,0,0,0,0
2020-05-12,S92000003,Scotland,Female,NA,75 to 84,NA,16,1185,4,NA,293,NA,152.58032599073061,NA,16,1185,0,0,0,0
2020-05-12,S92000003,Scotland,Female,NA,85plus,NA,31,1595,10,NA,468,NA,567.7888989990901,NA,31,1595,0,0,0,0
2020-05-12,S92000003,Scotland,Female,NA,Total,d,167,9458,14,NA,956,NA,34.13325107077008,NA,167,9458,0,0,0,0
2020-05-12,S92000003,Scotland,Male,NA,0 to 14,NA,1,54,0,NA,0,NA,0,NA,1,54,0,0,0,0
2020-05-12,S92000003,Scotland,Male,NA,0 to 59,NA,33,2761,2,NA,85,NA,4.210609745827781,NA,33,2761,0,0,0,0
2020-05-12,S92000003,Scotland,Male,NA,15 to 19,NA,1,50,0,NA,0,NA,0,NA,1,50,0,0,0,0
2020-05-12,S92000003,Scotland,Male,NA,20 to 24,NA,4,128,0,NA,0,NA,0,NA,4,128,0,0,0,0
2020-05-12,S92000003,Scotland,Male,NA,25 to 44,NA,11,1047,1,NA,10,NA,1.4115501502595134,NA,11,1047,0,0,0,0
2020-05-12,S92000003,Scotland,Male,NA,45 to 64,NA,19,1939,2,NA,124,NA,17.155981073078944,NA,19,1939,0,0,0,0
2020-05-12,S92000003,Scotland,Male,NA,60+,NA,30,3170,15,NA,1040,NA,160.86570497848422,NA,30,3170,0,0,0,0
2020-05-12,S92000003,Scotland,Male,NA,65 to 74,NA,11,822,2,NA,232,NA,82.727438052482,NA,11,822,0,0,0,0
2020-05-12,S92000003,Scotland,Male,NA,75 to 84,NA,9,1101,2,NA,432,NA,289.0096068934143,NA,9,1101,0,0,0,0
2020-05-12,S92000003,Scotland,Male,NA,85plus,NA,7,790,10,NA,327,NA,712.63566229351,NA,7,790,0,0,0,0
2020-05-12,S92000003,Scotland,Male,NA,Total,d,63,5939,17,NA,1125,NA,42.21052584184672,NA,63,5939,0,0,0,0
2020-05-12,S92000003,Scotland,Total,d,0 to 14,NA,3,119,0,NA,0,NA,0,NA,3,119,0,0,0,0
2020-05-12,S92000003,Scotland,Total,d,0 to 59,NA,137,8248,2,NA,131,NA,3.2287075976419097,NA,137,8248,0,0,0,0
2020-05-12,S92000003,Scotland,Total,d,15 to 19,NA,4,136,0,NA,0,NA,0,NA,4,136,0,0,0,0
2020-05-12,S92000003,Scotland,Total,d,20 to 24,NA,19,557,0,NA,0,NA,0,NA,19,557,0,0,0,0
2020-05-12,S92000003,Scotland,Total,d,25 to 44,NA,51,3366,1,NA,16,NA,1.1178609730281106,NA,51,3366,0,0,0,0
2020-05-12,S92000003,Scotland,Total,d,45 to 64,NA,67,5075,2,NA,192,NA,12.843238904311182,NA,67,5075,0,0,0,0
2020-05-12,S92000003,Scotland,Total,d,60+,NA,93,7147,29,NA,1950,NA,138.43051036844523,NA,93,7147,0,0,0,0
2020-05-12,S92000003,Scotland,Total,d,65 to 74,NA,23,1471,2,NA,353,NA,60.21188442729628,NA,23,1471,0,0,0,0
2020-05-12,S92000003,Scotland,Total,d,75 to 84,NA,25,2286,6,NA,725,NA,212.2949523580845,NA,25,2286,0,0,0,0
2020-05-12,S92000003,Scotland,Total,d,85plus,NA,38,2385,20,NA,795,NA,619.5883439455698,NA,38,2385,0,0,0,0
2020-05-12,S92000003,Scotland,Total,d,Total,d,230,15403,31,NA,2081,NA,38.071716062934506,NA,230,15403,0,0,0,0
2020-05-13,S92000003,Scotland,Female,NA,0 to 14,NA,2,67,0,NA,0,NA,0,NA,2,67,0,0,0,0
2020-05-13,S92000003,Scotland,Female,NA,0 to 59,NA,83,5565,1,NA,47,NA,2.3054574101080085,NA,83,5565,0,0,0,0
2020-05-13,S92000003,Scotland,Female,NA,15 to 19,NA,2,88,0,NA,0,NA,0,NA,2,88,0,0,0,0
2020-05-13,S92000003,Scotland,Female,NA,20 to 24,NA,8,437,0,NA,0,NA,0,NA,8,437,0,0,0,0
2020-05-13,S92000003,Scotland,Female,NA,25 to 44,NA,39,2354,0,NA,6,NA,0.8300316518736581,NA,39,2354,0,0,0,0
2020-05-13,S92000003,Scotland,Female,NA,45 to 64,NA,36,3171,2,NA,70,NA,9.065361254645998,NA,36,3171,0,0,0,0
2020-05-13,S92000003,Scotland,Female,NA,60+,NA,42,4018,24,NA,934,NA,122.5485372244462,NA,42,4018,0,0,0,0
2020-05-13,S92000003,Scotland,Female,NA,65 to 74,NA,8,656,2,NA,123,NA,40.219211049492515,NA,8,656,0,0,0,0
2020-05-13,S92000003,Scotland,Female,NA,75 to 84,NA,14,1199,4,NA,297,NA,154.6633338540853,NA,14,1199,0,0,0,0
2020-05-13,S92000003,Scotland,Female,NA,85plus,NA,16,1611,17,NA,485,NA,588.4137094328178,NA,16,1611,0,0,0,0
2020-05-13,S92000003,Scotland,Female,NA,Total,d,125,9583,25,NA,981,NA,35.02585700881323,NA,125,9583,0,0,0,0
2020-05-13,S92000003,Scotland,Male,NA,0 to 14,NA,0,54,0,NA,0,NA,0,NA,0,54,0,0,NA,0
2020-05-13,S92000003,Scotland,Male,NA,0 to 59,NA,41,2802,1,NA,86,NA,4.260146331072813,NA,41,2802,0,0,0,0
2020-05-13,S92000003,Scotland,Male,NA,15 to 19,NA,3,53,0,NA,0,NA,0,NA,3,53,0,0,0,0
2020-05-13,S92000003,Scotland,Male,NA,20 to 24,NA,1,129,0,NA,0,NA,0,NA,1,129,0,0,0,0
2020-05-13,S92000003,Scotland,Male,NA,25 to 44,NA,21,1068,0,NA,10,NA,1.4115501502595134,NA,21,1068,0,0,0,0
2020-05-13,S92000003,Scotland,Male,NA,45 to 64,NA,20,1959,2,NA,126,NA,17.43269044522538,NA,20,1959,0,0,0,0
2020-05-13,S92000003,Scotland,Male,NA,60+,NA,32,3202,16,NA,1056,NA,163.3405619781532,NA,32,3202,0,0,0,0
2020-05-13,S92000003,Scotland,Male,NA,65 to 74,NA,6,828,4,NA,236,NA,84.1537731913179,NA,6,828,0,0,0,0
2020-05-13,S92000003,Scotland,Male,NA,75 to 84,NA,11,1112,6,NA,438,NA,293.0236292113784,NA,11,1112,0,0,0,0
2020-05-13,S92000003,Scotland,Male,NA,85plus,NA,11,801,5,NA,332,NA,723.5322320533496,NA,11,801,0,0,0,0
2020-05-13,S92000003,Scotland,Male,NA,Total,d,73,6012,17,NA,1142,NA,42.8483737879013,NA,73,6012,0,0,0,0
2020-05-13,S92000003,Scotland,Total,d,0 to 14,NA,2,121,0,NA,0,NA,0,NA,2,121,0,0,0,0
2020-05-13,S92000003,Scotland,Total,d,0 to 59,NA,124,8372,2,NA,133,NA,3.278000843407435,NA,124,8372,0,0,0,0
2020-05-13,S92000003,Scotland,Total,d,15 to 19,NA,5,141,0,NA,0,NA,0,NA,5,141,0,0,0,0
2020-05-13,S92000003,Scotland,Total,d,20 to 24,NA,9,566,0,NA,0,NA,0,NA,9,566,0,0,0,0
2020-05-13,S92000003,Scotland,Total,d,25 to 44,NA,60,3426,0,NA,16,NA,1.1178609730281106,NA,60,3426,0,0,0,0
2020-05-13,S92000003,Scotland,Total,d,45 to 64,NA,56,5131,4,NA,196,NA,13.11080638148433,NA,56,5131,0,0,0,0
2020-05-13,S92000003,Scotland,Total,d,60+,NA,74,7221,40,NA,1990,NA,141.27011058113126,NA,74,7221,0,0,0,0
2020-05-13,S92000003,Scotland,Total,d,65 to 74,NA,14,1485,6,NA,359,NA,61.23531589064976,NA,14,1485,0,0,0,0
2020-05-13,S92000003,Scotland,Total,d,75 to 84,NA,25,2311,10,NA,735,NA,215.2231585975063,NA,25,2311,0,0,0,0
2020-05-13,S92000003,Scotland,Total,d,85plus,NA,27,2412,22,NA,817,NA,636.7341849101012,NA,27,2412,0,0,0,0
2020-05-13,S92000003,Scotland,Total,d,Total,d,198,15601,42,NA,2123,NA,38.84010245151848,NA,198,15601,0,0,0,0
2020-05-14,S92000003,Scotland,Female,NA,0 to 14,NA,2,69,0,NA,0,NA,0,NA,2,69,0,0,0,0
2020-05-14,S92000003,Scotland,Female,NA,0 to 59,NA,85,5650,0,NA,47,NA,2.3054574101080085,NA,85,5650,0,0,0,0
2020-05-14,S92000003,Scotland,Female,NA,15 to 19,NA,1,89,0,NA,0,NA,0,NA,1,89,0,0,0,0
2020-05-14,S92000003,Scotland,Female,NA,20 to 24,NA,10,447,0,NA,0,NA,0,NA,10,447,0,0,0,0
2020-05-14,S92000003,Scotland,Female,NA,25 to 44,NA,48,2402,0,NA,6,NA,0.8300316518736581,NA,48,2402,0,0,0,0
2020-05-14,S92000003,Scotland,Female,NA,45 to 64,NA,29,3200,0,NA,70,NA,9.065361254645998,NA,29,3200,0,0,0,0
2020-05-14,S92000003,Scotland,Female,NA,60+,NA,55,4073,12,NA,946,NA,124.1230366320408,NA,55,4073,0,0,0,0
2020-05-14,S92000003,Scotland,Female,NA,65 to 74,NA,3,659,5,NA,128,NA,41.854138327927174,NA,3,659,0,0,0,0
2020-05-14,S92000003,Scotland,Female,NA,75 to 84,NA,17,1216,1,NA,298,NA,155.18408581992395,NA,17,1216,0,0,0,0
2020-05-14,S92000003,Scotland,Female,NA,85plus,NA,30,1641,6,NA,491,NA,595.6930542917804,NA,30,1641,0,0,0,0
2020-05-14,S92000003,Scotland,Female,NA,Total,d,140,9723,12,NA,993,NA,35.45430785907395,NA,140,9723,0,0,0,0
2020-05-14,S92000003,Scotland,Male,NA,0 to 14,NA,0,54,0,NA,0,NA,0,NA,0,54,0,0,NA,0
2020-05-14,S92000003,Scotland,Male,NA,0 to 59,NA,38,2840,0,NA,86,NA,4.260146331072813,NA,38,2840,0,0,0,0
2020-05-14,S92000003,Scotland,Male,NA,15 to 19,NA,1,54,0,NA,0,NA,0,NA,1,54,0,0,0,0
2020-05-14,S92000003,Scotland,Male,NA,20 to 24,NA,5,134,0,NA,0,NA,0,NA,5,134,0,0,0,0
2020-05-14,S92000003,Scotland,Male,NA,25 to 44,NA,17,1085,0,NA,10,NA,1.4115501502595134,NA,17,1085,0,0,0,0
2020-05-14,S92000003,Scotland,Male,NA,45 to 64,NA,20,1979,1,NA,127,NA,17.571045131298597,NA,20,1979,0,0,0,0
2020-05-14,S92000003,Scotland,Male,NA,60+,NA,33,3235,23,NA,1079,NA,166.89816891517737,NA,33,3235,0,0,0,0
2020-05-14,S92000003,Scotland,Male,NA,65 to 74,NA,6,834,4,NA,240,NA,85.58010833015379,NA,6,834,0,0,0,0
2020-05-14,S92000003,Scotland,Male,NA,75 to 84,NA,10,1122,6,NA,444,NA,297.0376515293425,NA,10,1122,0,0,0,0
2020-05-14,S92000003,Scotland,Male,NA,85plus,NA,12,813,12,NA,344,NA,749.6839994769647,NA,12,813,0,0,0,0
2020-05-14,S92000003,Scotland,Male,NA,Total,d,71,6083,23,NA,1165,NA,43.71134453844572,NA,71,6083,0,0,0,0
2020-05-14,S92000003,Scotland,Total,d,0 to 14,NA,2,123,0,NA,0,NA,0,NA,2,123,0,0,0,0
2020-05-14,S92000003,Scotland,Total,d,0 to 59,NA,123,8495,0,NA,133,NA,3.278000843407435,NA,123,8495,0,0,0,0
2020-05-14,S92000003,Scotland,Total,d,15 to 19,NA,2,143,0,NA,0,NA,0,NA,2,143,0,0,0,0
2020-05-14,S92000003,Scotland,Total,d,20 to 24,NA,15,581,0,NA,0,NA,0,NA,15,581,0,0,0,0
2020-05-14,S92000003,Scotland,Total,d,25 to 44,NA,65,3491,0,NA,16,NA,1.1178609730281106,NA,65,3491,0,0,0,0
2020-05-14,S92000003,Scotland,Total,d,45 to 64,NA,49,5180,1,NA,197,NA,13.17769825077762,NA,49,5180,0,0,0,0
2020-05-14,S92000003,Scotland,Total,d,60+,NA,88,7309,35,NA,2025,NA,143.75476076723157,NA,88,7309,0,0,0,0
2020-05-14,S92000003,Scotland,Total,d,65 to 74,NA,9,1494,9,NA,368,NA,62.77046308567997,NA,9,1494,0,0,0,0
2020-05-14,S92000003,Scotland,Total,d,75 to 84,NA,27,2338,7,NA,742,NA,217.27290296510165,NA,27,2338,0,0,0,0
2020-05-14,S92000003,Scotland,Total,d,85plus,NA,42,2454,18,NA,835,NA,650.762600244718,NA,42,2454,0,0,0,0
2020-05-14,S92000003,Scotland,Total,d,Total,d,211,15812,35,NA,2158,NA,39.48042444200512,NA,211,15812,0,0,0,0
2020-05-15,S92000003,Scotland,Female,NA,0 to 14,NA,1,70,0,NA,0,NA,0,NA,1,70,0,0,0,0
2020-05-15,S92000003,Scotland,Female,NA,0 to 59,NA,73,5723,0,NA,47,NA,2.3054574101080085,NA,73,5723,0,0,0,0
2020-05-15,S92000003,Scotland,Female,NA,15 to 19,NA,4,93,0,NA,0,NA,0,NA,4,93,0,0,0,0
2020-05-15,S92000003,Scotland,Female,NA,20 to 24,NA,8,455,0,NA,0,NA,0,NA,8,455,0,0,0,0
2020-05-15,S92000003,Scotland,Female,NA,25 to 44,NA,35,2437,0,NA,6,NA,0.8300316518736581,NA,35,2437,0,0,0,0
2020-05-15,S92000003,Scotland,Female,NA,45 to 64,NA,28,3228,0,NA,70,NA,9.065361254645998,NA,28,3228,0,0,0,0
2020-05-15,S92000003,Scotland,Female,NA,60+,NA,31,4104,12,NA,958,NA,125.6975360396354,NA,31,4104,0,0,0,0
2020-05-15,S92000003,Scotland,Female,NA,65 to 74,NA,4,663,0,NA,128,NA,41.854138327927174,NA,4,663,0,0,0,0
2020-05-15,S92000003,Scotland,Female,NA,75 to 84,NA,8,1224,2,NA,300,NA,156.22558975160132,NA,8,1224,0,0,0,0
2020-05-15,S92000003,Scotland,Female,NA,85plus,NA,16,1657,10,NA,501,NA,607.8252957233849,NA,16,1657,0,0,0,0
2020-05-15,S92000003,Scotland,Female,NA,Total,d,104,9827,12,NA,1005,NA,35.88275870933466,NA,104,9827,0,0,0,0
2020-05-15,S92000003,Scotland,Male,NA,0 to 14,NA,0,54,0,NA,0,NA,0,NA,0,54,0,0,NA,0
2020-05-15,S92000003,Scotland,Male,NA,0 to 59,NA,25,2865,0,NA,86,NA,4.260146331072813,NA,25,2865,0,0,0,0
2020-05-15,S92000003,Scotland,Male,NA,15 to 19,NA,2,56,0,NA,0,NA,0,NA,2,56,0,0,0,0
2020-05-15,S92000003,Scotland,Male,NA,20 to 24,NA,1,135,0,NA,0,NA,0,NA,1,135,0,0,0,0
2020-05-15,S92000003,Scotland,Male,NA,25 to 44,NA,8,1093,0,NA,10,NA,1.4115501502595134,NA,8,1093,0,0,0,0
2020-05-15,S92000003,Scotland,Male,NA,45 to 64,NA,15,1994,0,NA,127,NA,17.571045131298597,NA,15,1994,0,0,0,0
2020-05-15,S92000003,Scotland,Male,NA,60+,NA,22,3257,14,NA,1093,NA,169.06366878988774,NA,22,3257,0,0,0,0
2020-05-15,S92000003,Scotland,Male,NA,65 to 74,NA,6,840,4,NA,244,NA,87.0064434689897,NA,6,840,0,0,0,0
2020-05-15,S92000003,Scotland,Male,NA,75 to 84,NA,5,1127,5,NA,449,NA,300.3826701276459,NA,5,1127,0,0,0,0
2020-05-15,S92000003,Scotland,Male,NA,85plus,NA,10,823,5,NA,349,NA,760.5805692368042,NA,10,823,0,0,0,0
2020-05-15,S92000003,Scotland,Male,NA,Total,d,47,6130,14,NA,1179,NA,44.23663108225537,NA,47,6130,0,0,0,0
2020-05-15,S92000003,Scotland,Total,d,0 to 14,NA,1,124,0,NA,0,NA,0,NA,1,124,0,0,0,0
2020-05-15,S92000003,Scotland,Total,d,0 to 59,NA,98,8593,0,NA,133,NA,3.278000843407435,NA,98,8593,0,0,0,0
2020-05-15,S92000003,Scotland,Total,d,15 to 19,NA,6,149,0,NA,0,NA,0,NA,6,149,0,0,0,0
2020-05-15,S92000003,Scotland,Total,d,20 to 24,NA,9,590,0,NA,0,NA,0,NA,9,590,0,0,0,0
2020-05-15,S92000003,Scotland,Total,d,25 to 44,NA,43,3534,0,NA,16,NA,1.1178609730281106,NA,43,3534,0,0,0,0
2020-05-15,S92000003,Scotland,Total,d,45 to 64,NA,43,5223,0,NA,197,NA,13.17769825077762,NA,43,5223,0,0,0,0
2020-05-15,S92000003,Scotland,Total,d,60+,NA,53,7362,26,NA,2051,NA,145.60050090547753,NA,53,7362,0,0,0,0
2020-05-15,S92000003,Scotland,Total,d,65 to 74,NA,10,1504,4,NA,372,NA,63.45275072791563,NA,10,1504,0,0,0,0
2020-05-15,S92000003,Scotland,Total,d,75 to 84,NA,13,2351,7,NA,749,NA,219.32264733269696,NA,13,2351,0,0,0,0
2020-05-15,S92000003,Scotland,Total,d,85plus,NA,26,2480,15,NA,850,NA,662.4529463568985,NA,26,2480,0,0,0,0
2020-05-15,S92000003,Scotland,Total,d,Total,d,151,15963,26,NA,2184,NA,39.95609220636663,NA,151,15963,0,0,0,0
2020-05-16,S92000003,Scotland,Female,NA,0 to 14,NA,1,71,0,NA,0,NA,0,NA,1,71,0,0,0,0
2020-05-16,S92000003,Scotland,Female,NA,0 to 59,NA,47,5770,0,NA,47,NA,2.3054574101080085,NA,47,5770,0,0,0,0
2020-05-16,S92000003,Scotland,Female,NA,15 to 19,NA,1,94,0,NA,0,NA,0,NA,1,94,0,0,0,0
2020-05-16,S92000003,Scotland,Female,NA,20 to 24,NA,6,461,0,NA,0,NA,0,NA,6,461,0,0,0,0
2020-05-16,S92000003,Scotland,Female,NA,25 to 44,NA,22,2459,0,NA,6,NA,0.8300316518736581,NA,22,2459,0,0,0,0
2020-05-16,S92000003,Scotland,Female,NA,45 to 64,NA,20,3248,0,NA,70,NA,9.065361254645998,NA,20,3248,0,0,0,0
2020-05-16,S92000003,Scotland,Female,NA,60+,NA,22,4126,15,NA,973,NA,127.66566029912865,NA,22,4126,0,0,0,0
2020-05-16,S92000003,Scotland,Female,NA,65 to 74,NA,1,664,0,NA,128,NA,41.854138327927174,NA,1,664,0,0,0,0
2020-05-16,S92000003,Scotland,Female,NA,75 to 84,NA,6,1230,7,NA,307,NA,159.870853512472,NA,6,1230,0,0,0,0
2020-05-16,S92000003,Scotland,Female,NA,85plus,NA,12,1669,8,NA,509,NA,617.5310888686685,NA,12,1669,0,0,0,0
2020-05-16,S92000003,Scotland,Female,NA,Total,d,69,9896,15,NA,1020,NA,36.41832227216055,NA,69,9896,0,0,0,0
2020-05-16,S92000003,Scotland,Male,NA,0 to 14,NA,0,54,0,NA,0,NA,0,NA,0,54,0,0,NA,0
2020-05-16,S92000003,Scotland,Male,NA,0 to 59,NA,20,2885,0,NA,86,NA,4.260146331072813,NA,20,2885,0,0,0,0
2020-05-16,S92000003,Scotland,Male,NA,15 to 19,NA,0,56,0,NA,0,NA,0,NA,0,56,0,0,NA,0
2020-05-16,S92000003,Scotland,Male,NA,20 to 24,NA,0,135,0,NA,0,NA,0,NA,0,135,0,0,NA,0
2020-05-16,S92000003,Scotland,Male,NA,25 to 44,NA,13,1106,0,NA,10,NA,1.4115501502595134,NA,13,1106,0,0,0,0
2020-05-16,S92000003,Scotland,Male,NA,45 to 64,NA,9,2003,0,NA,127,NA,17.571045131298597,NA,9,2003,0,0,0,0
