id,date,hb,hb_name,daily_positive,cumulative_positive,daily_positive_pcr_only,cumulative_positive_pcr_only,daily_positive_lfd_only,cumulative_positive_lfd_only,daily_positive_pcr_and_lfd,cumulative_positive_pcr_and_lfd,daily_deaths,daily_deaths_qf,cumulative_deaths,cumulative_deaths_qf,crude_rate_deaths,crude_rate_deaths_qf,positive_tests,positive_tests_lfd_only,hospital_admissions,hospital_admissions_qf,icu_admissions,icu_admissions_qf,positive_pillar1,positive_pillar2,first_infections,first_infections_cumulative,reinfections,reinfections_cumulative,percent_reinfections,percent_reinfections_cumulative,total_tests,total_pillar1,total_pillar2,total_lfd,hospital_occupancy,icu_occupancy28daysless,icu_occupancy28daysmore
4832,2021-01-17,S08000015,NHS Ayrshire and Arran,116,12235,NA,NA,NA,NA,NA,NA,2,NA,527,NA,143.21041332644907,NA,127,NA,NA,:,NA,:,56,71,116,12217,0,18,0,0.14711892112791172,909,464,445,NA,221,11,NA
4833,2021-01-17,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4834,2021-01-18,S92000003,Scotland,1744,166043,NA,NA,NA,NA,NA,NA,64,NA,5797,NA,106.05561653860228,NA,2064,NA,123,NA,19,NA,557,1507,1735,165781,9,262,0.5160550458715596,0.1577904518709009,28889,14622,14267,NA,1989,150,0
4835,2021-01-18,S08000028,NHS Western Isles,2,160,NA,NA,NA,NA,NA,NA,0,NA,2,NA,7.547169811320755,NA,11,NA,NA,:,NA,:,10,1,2,160,0,0,0,0,127,73,54,NA,NA,NA,NA
4836,2021-01-18,S08000030,NHS Tayside,155,11180,NA,NA,NA,NA,NA,NA,9,NA,433,NA,103.94910574960988,NA,191,NA,NA,:,NA,:,77,114,155,11161,0,19,0,0.1699463327370304,1677,802,875,NA,182,7,NA
4837,2021-01-18,S08000026,NHS Shetland,6,205,NA,NA,NA,NA,NA,NA,0,NA,8,NA,34.980323567993004,NA,7,NA,NA,:,NA,:,2,5,6,205,0,0,0,0,293,40,253,NA,NA,NA,NA
4838,2021-01-18,S08000025,NHS Orkney,2,53,NA,NA,NA,NA,NA,NA,0,NA,2,NA,8.928571428571429,NA,2,NA,NA,:,NA,:,2,0,2,53,0,0,0,0,125,37,88,NA,NA,NA,NA
4839,2021-01-18,S08000024,NHS Lothian,176,22880,NA,NA,NA,NA,NA,NA,7,NA,901,NA,98.74080811844512,NA,198,NA,NA,:,NA,:,41,157,176,22842,0,38,0,0.1660839160839161,5403,3270,2133,NA,208,12,NA
4840,2021-01-18,S08000032,NHS Lanarkshire,288,30480,NA,NA,NA,NA,NA,NA,9,NA,988,NA,149.2537313432836,NA,350,NA,NA,:,NA,:,76,274,286,30437,2,43,0.6944444444444444,0.1410761154855643,3375,1407,1968,NA,351,18,NA
4841,2021-01-18,S08000022,NHS Highland,49,3471,NA,NA,NA,NA,NA,NA,4,NA,100,NA,31.16624072804338,NA,57,NA,NA,:,NA,:,13,44,49,3467,0,4,0,0.11524056467876692,1353,453,900,NA,33,7,NA
4842,2021-01-18,S08000031,NHS Greater Glasgow and Clyde,502,52396,NA,NA,NA,NA,NA,NA,12,NA,1736,NA,146.4682258445547,NA,597,NA,NA,:,NA,:,143,454,499,52328,3,68,0.5976095617529881,0.1297808993052905,6572,3955,2617,NA,526,43,NA
4843,2021-01-18,S08000020,NHS Grampian,141,11230,NA,NA,NA,NA,NA,NA,8,NA,347,NA,59.26052429339937,NA,158,NA,NA,:,NA,:,45,113,140,11205,1,25,0.7092198581560284,0.2226179875333927,2452,1575,877,NA,121,10,NA
4844,2021-01-18,S08000019,NHS Forth Valley,111,7637,NA,NA,NA,NA,NA,NA,3,NA,275,NA,89.88984408197953,NA,122,NA,NA,:,NA,:,29,93,111,7614,0,23,0,0.30116537907555324,2526,1011,1515,NA,106,9,NA
4845,2021-01-18,S08000029,NHS Fife,96,8377,NA,NA,NA,NA,NA,NA,7,NA,298,NA,79.65145804934114,NA,108,NA,NA,:,NA,:,30,78,96,8361,0,16,0,0.19099916437865583,1650,437,1213,NA,118,8,NA
4846,2021-01-18,S08000017,NHS Dumfries and Galloway,52,3257,NA,NA,NA,NA,NA,NA,1,NA,101,NA,68.10978488097646,NA,64,NA,NA,:,NA,:,20,44,52,3254,0,3,0,0.092109303039607,818,379,439,NA,70,15,NA
4847,2021-01-18,S08000016,NHS Borders,28,2346,NA,NA,NA,NA,NA,NA,0,NA,75,NA,65.08156889968761,NA,37,NA,NA,:,NA,:,12,25,28,2344,0,2,0,0.08525149190110827,446,159,287,NA,39,6,NA
4848,2021-01-18,S08000015,NHS Ayrshire and Arran,136,12371,NA,NA,NA,NA,NA,NA,4,NA,531,NA,144.29739938585288,NA,153,NA,NA,:,NA,:,57,96,133,12350,3,21,2.2058823529411766,0.1697518389782556,1958,998,960,NA,232,14,NA
4849,2021-01-18,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4850,2021-01-19,S92000003,Scotland,1554,167597,NA,NA,NA,NA,NA,NA,70,NA,5867,NA,107.33626051957556,NA,1831,NA,149,NA,15,NA,517,1314,1546,167327,8,270,0.5148005148005148,0.16110073569335967,30014,14564,15450,NA,2003,156,12
4851,2021-01-19,S08000028,NHS Western Isles,6,166,NA,NA,NA,NA,NA,NA,0,NA,2,NA,7.547169811320755,NA,6,NA,NA,:,NA,:,5,1,6,166,0,0,0,0,190,65,125,NA,NA,NA,NA
4852,2021-01-19,S08000030,NHS Tayside,99,11279,NA,NA,NA,NA,NA,NA,9,NA,442,NA,106.10971071900131,NA,114,NA,NA,:,NA,:,30,84,98,11259,1,20,1.0101010101010102,0.17732068445784202,2498,973,1525,NA,174,7,NA
4853,2021-01-19,S08000026,NHS Shetland,0,205,NA,NA,NA,NA,NA,NA,0,NA,8,NA,34.980323567993004,NA,0,NA,NA,:,NA,:,NA,NA,0,205,0,0,NA,0,172,39,133,NA,NA,NA,NA
4854,2021-01-19,S08000025,NHS Orkney,0,53,NA,NA,NA,NA,NA,NA,0,NA,2,NA,8.928571428571429,NA,0,NA,NA,:,NA,:,NA,NA,0,53,0,0,NA,0,73,29,44,NA,NA,NA,NA
4855,2021-01-19,S08000024,NHS Lothian,180,23060,NA,NA,NA,NA,NA,NA,8,NA,909,NA,99.61753005512388,NA,205,NA,NA,:,NA,:,43,162,179,23021,1,39,0.5555555555555556,0.1691240242844753,4492,2081,2411,NA,211,13,NA
4856,2021-01-19,S08000032,NHS Lanarkshire,275,30755,NA,NA,NA,NA,NA,NA,10,NA,998,NA,150.76439664028038,NA,322,NA,NA,:,NA,:,79,243,274,30711,1,44,0.3636363636363637,0.14306616810274753,3397,1487,1910,NA,366,20,NA
4857,2021-01-19,S08000022,NHS Highland,37,3508,NA,NA,NA,NA,NA,NA,2,NA,102,NA,31.78956554260425,NA,46,NA,NA,:,NA,:,15,31,37,3504,0,4,0,0.11402508551881414,1483,391,1092,NA,32,8,NA
4858,2021-01-19,S08000031,NHS Greater Glasgow and Clyde,492,52888,NA,NA,NA,NA,NA,NA,12,NA,1748,NA,147.4806790185954,NA,585,NA,NA,:,NA,:,153,432,491,52819,1,69,0.2032520325203252,0.1304643775525639,6922,4331,2591,NA,518,43,NA
4859,2021-01-19,S08000020,NHS Grampian,126,11356,NA,NA,NA,NA,NA,NA,5,NA,352,NA,60.11442233797284,NA,140,NA,NA,:,NA,:,64,76,126,11331,0,25,0,0.22014793941528707,2784,1926,858,NA,114,10,NA
4860,2021-01-19,S08000019,NHS Forth Valley,98,7735,NA,NA,NA,NA,NA,NA,6,NA,281,NA,91.8510770437682,NA,110,NA,NA,:,NA,:,34,76,95,7709,3,26,3.061224489795918,0.33613445378151263,2438,1129,1309,NA,114,9,NA
4861,2021-01-19,S08000029,NHS Fife,62,8439,NA,NA,NA,NA,NA,NA,7,NA,305,NA,81.52246545318472,NA,76,NA,NA,:,NA,:,26,50,62,8423,0,16,0,0.18959592368764072,1918,357,1561,NA,123,8,NA
4862,2021-01-19,S08000017,NHS Dumfries and Galloway,41,3298,NA,NA,NA,NA,NA,NA,3,NA,104,NA,70.1328477982332,NA,50,NA,NA,:,NA,:,20,30,40,3294,1,4,2.4390243902439024,0.1212856276531231,834,271,563,NA,69,14,NA
4863,2021-01-19,S08000016,NHS Borders,23,2369,NA,NA,NA,NA,NA,NA,1,NA,76,NA,65.94932315168344,NA,35,NA,NA,:,NA,:,18,17,23,2367,0,2,0,0.08442380751371886,608,201,407,NA,41,7,NA
4864,2021-01-19,S08000015,NHS Ayrshire and Arran,115,12486,NA,NA,NA,NA,NA,NA,7,NA,538,NA,146.1996249898095,NA,126,NA,NA,:,NA,:,29,97,115,12465,0,21,0,0.16818837097549255,2083,1256,827,NA,237,16,NA
4865,2021-01-19,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4866,2021-01-20,S92000003,Scotland,1582,169179,NA,NA,NA,NA,NA,NA,66,NA,5933,NA,108.54372484449324,NA,1876,NA,133,NA,17,NA,565,1311,1572,168899,10,280,0.6321112515802781,0.16550517499216805,24797,12386,12411,NA,2004,161,11
4867,2021-01-20,S08000028,NHS Western Isles,2,168,NA,NA,NA,NA,NA,NA,0,NA,2,NA,7.547169811320755,NA,2,NA,NA,:,NA,:,2,0,2,168,0,0,0,0,176,52,124,NA,NA,NA,NA
4868,2021-01-20,S08000030,NHS Tayside,119,11398,NA,NA,NA,NA,NA,NA,7,NA,449,NA,107.7901812507502,NA,149,NA,NA,:,NA,:,54,95,119,11378,0,20,0,0.1754693805930865,1807,715,1092,NA,171,7,NA
4869,2021-01-20,S08000026,NHS Shetland,1,206,NA,NA,NA,NA,NA,NA,1,NA,9,NA,39.35286401399213,NA,0,NA,NA,:,NA,:,NA,NA,1,206,0,0,0,0,171,25,146,NA,NA,NA,NA
4870,2021-01-20,S08000025,NHS Orkney,0,53,NA,NA,NA,NA,NA,NA,0,NA,2,NA,8.928571428571429,NA,0,NA,NA,:,NA,:,NA,NA,0,53,0,0,NA,0,94,34,60,NA,NA,NA,NA
4871,2021-01-20,S08000024,NHS Lothian,159,23219,NA,NA,NA,NA,NA,NA,8,NA,917,NA,100.49425199180266,NA,188,NA,NA,:,NA,:,39,149,157,23178,2,41,1.2578616352201255,0.1765795253886903,3881,2171,1710,NA,202,16,NA
4872,2021-01-20,S08000032,NHS Lanarkshire,293,31048,NA,NA,NA,NA,NA,NA,9,NA,1007,NA,152.1239954075775,NA,338,NA,NA,:,NA,:,93,245,292,31003,1,45,0.3412969283276451,0.1449368719402216,2982,1324,1658,NA,364,24,NA
4873,2021-01-20,S08000022,NHS Highland,44,3552,NA,NA,NA,NA,NA,NA,1,NA,103,NA,32.10122794988468,NA,54,NA,NA,:,NA,:,16,38,44,3548,0,4,0,0.1126126126126126,1362,411,951,NA,32,8,NA
4874,2021-01-20,S08000031,NHS Greater Glasgow and Clyde,481,53369,NA,NA,NA,NA,NA,NA,12,NA,1760,NA,148.4931321926361,NA,583,NA,NA,:,NA,:,143,440,478,53297,3,72,0.6237006237006237,0.13490977908523674,6028,3477,2551,NA,542,45,NA
4875,2021-01-20,S08000020,NHS Grampian,108,11464,NA,NA,NA,NA,NA,NA,9,NA,361,NA,61.6514388182051,NA,122,NA,NA,:,NA,:,46,76,105,11436,3,28,2.7777777777777777,0.24424284717376135,2245,1420,825,NA,113,8,NA
4876,2021-01-20,S08000019,NHS Forth Valley,90,7825,NA,NA,NA,NA,NA,NA,2,NA,283,NA,92.5048213643644,NA,108,NA,NA,:,NA,:,41,67,90,7799,0,26,0,0.33226837060702874,1944,1034,910,NA,116,9,NA
4877,2021-01-20,S08000029,NHS Fife,80,8519,NA,NA,NA,NA,NA,NA,2,NA,307,NA,82.05703899714003,NA,89,NA,NA,:,NA,:,21,68,80,8503,0,16,0,0.18781547129944828,1373,405,968,NA,123,6,NA
4878,2021-01-20,S08000017,NHS Dumfries and Galloway,49,3347,NA,NA,NA,NA,NA,NA,4,NA,108,NA,72.83026502124216,NA,56,NA,NA,:,NA,:,33,23,49,3343,0,4,0,0.11951000896325067,738,373,365,NA,75,13,NA
4879,2021-01-20,S08000016,NHS Borders,23,2392,NA,NA,NA,NA,NA,NA,3,NA,79,NA,68.55258590767095,NA,31,NA,NA,:,NA,:,13,18,23,2390,0,2,0,0.08361204013377926,352,133,219,NA,38,8,NA
4880,2021-01-20,S08000015,NHS Ayrshire and Arran,133,12619,NA,NA,NA,NA,NA,NA,8,NA,546,NA,148.37359710861708,NA,147,NA,NA,:,NA,:,64,83,132,12597,1,22,0.7518796992481203,0.1743402805293605,1563,801,762,NA,225,16,NA
4881,2021-01-20,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4882,2021-01-21,S92000003,Scotland,1244,170423,NA,NA,NA,NA,NA,NA,56,NA,5989,NA,109.56824002927186,NA,1598,NA,141,NA,17,NA,538,1060,1240,170139,4,284,0.3215434083601286,0.1666441736150637,21364,10055,11309,NA,2053,161,11
4883,2021-01-21,S08000028,NHS Western Isles,0,168,NA,NA,NA,NA,NA,NA,0,NA,2,NA,7.547169811320755,NA,10,NA,NA,:,NA,:,10,0,0,168,0,0,NA,0,117,43,74,NA,NA,NA,NA
4884,2021-01-21,S08000030,NHS Tayside,79,11477,NA,NA,NA,NA,NA,NA,1,NA,450,NA,108.03024846957148,NA,90,NA,NA,:,NA,:,24,66,79,11457,0,20,0,0.17426156661148384,1637,761,876,NA,167,8,NA
4885,2021-01-21,S08000026,NHS Shetland,2,208,NA,NA,NA,NA,NA,NA,0,NA,9,NA,39.35286401399213,NA,2,NA,NA,:,NA,:,1,1,2,208,0,0,0,0,130,19,111,NA,NA,NA,NA
4886,2021-01-21,S08000025,NHS Orkney,4,57,NA,NA,NA,NA,NA,NA,0,NA,2,NA,8.928571428571429,NA,10,NA,NA,:,NA,:,10,0,4,57,0,0,0,0,24,24,0,NA,NA,NA,NA
4887,2021-01-21,S08000024,NHS Lothian,125,23344,NA,NA,NA,NA,NA,NA,7,NA,924,NA,101.26138368639656,NA,157,NA,NA,:,NA,:,43,114,125,23303,0,41,0,0.17563399588759424,3139,1393,1746,NA,216,15,NA
4888,2021-01-21,S08000032,NHS Lanarkshire,260,31308,NA,NA,NA,NA,NA,NA,10,NA,1017,NA,153.6346607045743,NA,306,NA,NA,:,NA,:,65,241,259,31262,1,46,0.38461538461538464,0.14692730292576978,2559,1078,1481,NA,366,24,NA
4889,2021-01-21,S08000022,NHS Highland,35,3587,NA,NA,NA,NA,NA,NA,2,NA,105,NA,32.724552764445555,NA,41,NA,NA,:,NA,:,14,27,35,3583,0,4,0,0.1115137998327293,944,319,625,NA,33,7,NA
4890,2021-01-21,S08000031,NHS Greater Glasgow and Clyde,352,53721,NA,NA,NA,NA,NA,NA,14,NA,1774,NA,149.67432756235024,NA,431,NA,NA,:,NA,:,103,328,350,53647,2,74,0.5681818181818182,0.1377487388544517,5784,2892,2892,NA,566,49,NA
4891,2021-01-21,S08000020,NHS Grampian,109,11573,NA,NA,NA,NA,NA,NA,8,NA,369,NA,63.01767568952267,NA,125,NA,NA,:,NA,:,61,64,108,11544,1,29,0.9174311926605504,0.25058325412598287,1710,1006,704,NA,115,9,NA
4892,2021-01-21,S08000019,NHS Forth Valley,66,7891,NA,NA,NA,NA,NA,NA,4,NA,287,NA,93.81231000555682,NA,76,NA,NA,:,NA,:,23,53,66,7865,0,26,0,0.32948929159802304,1549,924,625,NA,121,8,NA
4893,2021-01-21,S08000029,NHS Fife,51,8570,NA,NA,NA,NA,NA,NA,3,NA,310,NA,82.858899313073,NA,160,NA,NA,:,NA,:,120,40,51,8554,0,16,0,0.1866977829638273,1236,428,808,NA,119,6,NA
4894,2021-01-21,S08000017,NHS Dumfries and Galloway,36,3383,NA,NA,NA,NA,NA,NA,3,NA,111,NA,74.8533279384989,NA,42,NA,NA,:,NA,:,14,28,36,3379,0,4,0,0.1182382500738989,608,265,343,NA,70,12,NA
4895,2021-01-21,S08000016,NHS Borders,26,2418,NA,NA,NA,NA,NA,NA,0,NA,79,NA,68.55258590767095,NA,34,NA,NA,:,NA,:,14,20,26,2416,0,2,0,0.0827129859387924,372,146,226,NA,41,7,NA
4896,2021-01-21,S08000015,NHS Ayrshire and Arran,99,12718,NA,NA,NA,NA,NA,NA,4,NA,550,NA,149.46058316802086,NA,111,NA,NA,:,NA,:,36,75,99,12696,0,22,0,0.17298317345494574,1493,756,737,NA,235,15,NA
4897,2021-01-21,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4898,2021-01-22,S92000003,Scotland,1231,171654,NA,NA,NA,NA,NA,NA,68,NA,6057,NA,110.81229418221734,NA,1470,NA,119,NA,8,NA,434,1036,1228,171367,3,287,0.2437043054427295,0.16719680287089145,18943,9975,8968,NA,2026,159,8
4899,2021-01-22,S08000028,NHS Western Isles,1,169,NA,NA,NA,NA,NA,NA,0,NA,2,NA,7.547169811320755,NA,1,NA,NA,:,NA,:,1,0,1,169,0,0,0,0,39,38,1,NA,NA,NA,NA
4900,2021-01-22,S08000030,NHS Tayside,68,11545,NA,NA,NA,NA,NA,NA,4,NA,454,NA,108.99051734485656,NA,76,NA,NA,:,NA,:,32,44,68,11525,0,20,0,0.17323516673884798,1742,1190,552,NA,168,7,NA
4901,2021-01-22,S08000026,NHS Shetland,1,209,NA,NA,NA,NA,NA,NA,0,NA,9,NA,39.35286401399213,NA,2,NA,NA,:,NA,:,2,0,1,209,0,0,0,0,74,58,16,NA,NA,NA,NA
4902,2021-01-22,S08000025,NHS Orkney,0,57,NA,NA,NA,NA,NA,NA,0,NA,2,NA,8.928571428571429,NA,0,NA,NA,:,NA,:,NA,NA,0,57,0,0,NA,0,26,25,1,NA,NA,NA,NA
4903,2021-01-22,S08000024,NHS Lothian,151,23495,NA,NA,NA,NA,NA,NA,9,NA,933,NA,102.24769586516015,NA,178,NA,NA,:,NA,:,48,130,151,23454,0,41,0,0.1745052138752926,2981,1699,1282,NA,209,19,NA
4904,2021-01-22,S08000032,NHS Lanarkshire,236,31544,NA,NA,NA,NA,NA,NA,14,NA,1031,NA,155.7495921203698,NA,278,NA,NA,:,NA,:,71,207,233,31495,3,49,1.271186440677966,0.15533857468932286,2290,967,1323,NA,355,25,NA
4905,2021-01-22,S08000022,NHS Highland,33,3620,NA,NA,NA,NA,NA,NA,2,NA,107,NA,33.34787757900642,NA,50,NA,NA,:,NA,:,19,31,33,3616,0,4,0,0.11049723756906076,739,350,389,NA,39,7,NA
4906,2021-01-22,S08000031,NHS Greater Glasgow and Clyde,400,54121,NA,NA,NA,NA,NA,NA,16,NA,1790,NA,151.02426512773783,NA,471,NA,NA,:,NA,:,111,360,400,54047,0,74,0,0.136730659078731,4681,2206,2475,NA,554,45,NA
4907,2021-01-22,S08000020,NHS Grampian,110,11683,NA,NA,NA,NA,NA,NA,5,NA,374,NA,63.87157373409615,NA,126,NA,NA,:,NA,:,41,85,110,11654,0,29,0,0.24822391509030217,1664,907,757,NA,111,10,NA
4908,2021-01-22,S08000019,NHS Forth Valley,63,7954,NA,NA,NA,NA,NA,NA,3,NA,290,NA,94.79292648645117,NA,75,NA,NA,:,NA,:,24,51,63,7928,0,26,0,0.32687955745536834,1344,842,502,NA,126,8,NA
4909,2021-01-22,S08000029,NHS Fife,33,8603,NA,NA,NA,NA,NA,NA,4,NA,314,NA,83.92804640098362,NA,42,NA,NA,:,NA,:,9,33,33,8587,0,16,0,0.18598163431361153,946,400,546,NA,122,6,NA
4910,2021-01-22,S08000017,NHS Dumfries and Galloway,33,3416,NA,NA,NA,NA,NA,NA,0,NA,111,NA,74.8533279384989,NA,45,NA,NA,:,NA,:,23,22,33,3412,0,4,0,0.117096018735363,580,351,229,NA,68,13,NA
4911,2021-01-22,S08000016,NHS Borders,18,2436,NA,NA,NA,NA,NA,NA,2,NA,81,NA,70.28809441166261,NA,24,NA,NA,:,NA,:,9,15,18,2434,0,2,0,0.08210180623973727,380,143,237,NA,40,5,NA
4912,2021-01-22,S08000015,NHS Ayrshire and Arran,84,12802,NA,NA,NA,NA,NA,NA,9,NA,559,NA,151.9063018016794,NA,90,NA,NA,:,NA,:,44,46,84,12780,0,22,0,0.17184814872676143,1384,799,585,NA,229,13,NA
4913,2021-01-22,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4914,2021-01-23,S92000003,Scotland,940,172594,NA,NA,NA,NA,NA,NA,53,NA,6110,NA,111.78192462495426,NA,1109,NA,111,NA,7,NA,305,804,936,172303,4,291,0.425531914893617,0.16860377533402088,11624,5070,6554,NA,2010,157,9
4915,2021-01-23,S08000028,NHS Western Isles,0,169,NA,NA,NA,NA,NA,NA,0,NA,2,NA,7.547169811320755,NA,0,NA,NA,:,NA,:,NA,NA,0,169,0,0,NA,0,36,35,1,NA,NA,NA,NA
4916,2021-01-23,S08000030,NHS Tayside,52,11597,NA,NA,NA,NA,NA,NA,7,NA,461,NA,110.67098787660544,NA,64,NA,NA,:,NA,:,12,52,52,11577,0,20,0,0.17245839441234803,642,331,311,NA,157,5,NA
4917,2021-01-23,S08000026,NHS Shetland,0,209,NA,NA,NA,NA,NA,NA,0,NA,9,NA,39.35286401399213,NA,0,NA,NA,:,NA,:,NA,NA,0,209,0,0,NA,0,35,28,7,NA,NA,NA,NA
4918,2021-01-23,S08000025,NHS Orkney,1,58,NA,NA,NA,NA,NA,NA,0,NA,2,NA,8.928571428571429,NA,1,NA,NA,:,NA,:,1,0,1,58,0,0,0,0,12,12,0,NA,NA,NA,NA
4919,2021-01-23,S08000024,NHS Lothian,111,23606,NA,NA,NA,NA,NA,NA,12,NA,945,NA,103.5627787701783,NA,130,NA,NA,:,NA,:,44,86,111,23565,0,41,0,0.17368465644327713,1733,850,883,NA,215,20,NA
4920,2021-01-23,S08000032,NHS Lanarkshire,182,31726,NA,NA,NA,NA,NA,NA,7,NA,1038,NA,156.80705782826757,NA,216,NA,NA,:,NA,:,55,161,182,31677,0,49,0,0.15444745634495366,1357,433,924,NA,361,25,NA
4921,2021-01-23,S08000022,NHS Highland,21,3641,NA,NA,NA,NA,NA,NA,4,NA,111,NA,34.594527208128156,NA,24,NA,NA,:,NA,:,6,18,21,3637,0,4,0,0.10985992859104642,382,168,214,NA,36,6,NA
4922,2021-01-23,S08000031,NHS Greater Glasgow and Clyde,252,54373,NA,NA,NA,NA,NA,NA,5,NA,1795,NA,151.44612061692146,NA,313,NA,NA,:,NA,:,79,234,252,54299,0,74,0,0.1360969598881798,2804,1176,1628,NA,545,44,NA
4923,2021-01-23,S08000020,NHS Grampian,62,11745,NA,NA,NA,NA,NA,NA,3,NA,377,NA,64.38391256084023,NA,70,NA,NA,:,NA,:,14,56,60,11714,2,31,3.225806451612903,0.26394210302256277,879,411,468,NA,107,11,NA
4924,2021-01-23,S08000019,NHS Forth Valley,59,8013,NA,NA,NA,NA,NA,NA,1,NA,291,NA,95.11979864674925,NA,68,NA,NA,:,NA,:,24,44,58,7986,1,27,1.694915254237288,0.33695245226506926,823,453,370,NA,128,7,NA
4925,2021-01-23,S08000029,NHS Fife,40,8643,NA,NA,NA,NA,NA,NA,5,NA,319,NA,85.26448026087189,NA,44,NA,NA,:,NA,:,13,31,40,8627,0,16,0,0.18512090709244475,667,310,357,NA,113,6,NA
4926,2021-01-23,S08000017,NHS Dumfries and Galloway,41,3457,NA,NA,NA,NA,NA,NA,1,NA,112,NA,75.52768224425112,NA,45,NA,NA,:,NA,:,13,32,41,3453,0,4,0,0.11570726063060456,986,237,749,NA,67,13,NA
4927,2021-01-23,S08000016,NHS Borders,10,2446,NA,NA,NA,NA,NA,NA,2,NA,83,NA,72.02360291565428,NA,14,NA,NA,:,NA,:,4,10,10,2444,0,2,0,0.08176614881439084,140,59,81,NA,39,5,NA
4928,2021-01-23,S08000015,NHS Ayrshire and Arran,109,12911,NA,NA,NA,NA,NA,NA,6,NA,565,NA,153.53678089078508,NA,116,NA,NA,:,NA,:,40,76,108,12888,1,23,0.9174311926605504,0.17814266904190226,1087,566,521,NA,235,14,NA
4929,2021-01-23,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4930,2021-01-24,S92000003,Scotland,862,173456,NA,NA,NA,NA,NA,NA,70,NA,6180,NA,113.06256860592757,NA,984,NA,81,NA,9,NA,253,731,857,173160,5,296,0.580046403712297,0.17064846416382254,10713,5177,5536,NA,2016,151,9
4931,2021-01-24,S08000028,NHS Western Isles,0,169,NA,NA,NA,NA,NA,NA,0,NA,2,NA,7.547169811320755,NA,0,NA,NA,:,NA,:,NA,NA,0,169,0,0,NA,0,35,35,0,NA,NA,NA,NA
4932,2021-01-24,S08000030,NHS Tayside,65,11662,NA,NA,NA,NA,NA,NA,8,NA,469,NA,112.5915256271756,NA,71,NA,NA,:,NA,:,26,45,65,11642,0,20,0,0.1714971702966901,750,415,335,NA,145,5,NA
4933,2021-01-24,S08000026,NHS Shetland,0,209,NA,NA,NA,NA,NA,NA,0,NA,9,NA,39.35286401399213,NA,0,NA,NA,:,NA,:,NA,NA,0,209,0,0,NA,0,37,16,21,NA,NA,NA,NA
4934,2021-01-24,S08000025,NHS Orkney,1,59,NA,NA,NA,NA,NA,NA,0,NA,2,NA,8.928571428571429,NA,1,NA,NA,:,NA,:,1,0,1,59,0,0,0,0,10,10,0,NA,NA,NA,NA
4935,2021-01-24,S08000024,NHS Lothian,69,23675,NA,NA,NA,NA,NA,NA,5,NA,950,NA,104.11072998060254,NA,79,NA,NA,:,NA,:,25,54,68,23633,1,42,1.4492753623188406,0.17740232312565998,1599,971,628,NA,216,16,NA
4936,2021-01-24,S08000032,NHS Lanarkshire,154,31880,NA,NA,NA,NA,NA,NA,17,NA,1055,NA,159.37518883316213,NA,176,NA,NA,:,NA,:,43,133,153,31830,1,50,0.6493506493506493,0.15683814303638646,1309,506,803,NA,358,25,NA
4937,2021-01-24,S08000022,NHS Highland,19,3660,NA,NA,NA,NA,NA,NA,4,NA,115,NA,35.84117683724989,NA,25,NA,NA,:,NA,:,12,13,19,3656,0,4,0,0.1092896174863388,350,222,128,NA,36,6,NA
4938,2021-01-24,S08000031,NHS Greater Glasgow and Clyde,293,54666,NA,NA,NA,NA,NA,NA,17,NA,1812,NA,152.8804292801458,NA,334,NA,NA,:,NA,:,50,284,291,54590,2,76,0.6825938566552902,0.13902608568397176,2570,1107,1463,NA,552,44,NA
4939,2021-01-24,S08000020,NHS Grampian,62,11807,NA,NA,NA,NA,NA,NA,5,NA,382,NA,65.23781060541371,NA,71,NA,NA,:,NA,:,26,45,61,11775,1,32,1.6129032258064515,0.27102566274244094,773,428,345,NA,106,9,NA
