_id,WeekEnding,HB,HBQF,AgeGroup,AgeGroupQF,Sex,SexQF,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
13695,20211010,S08000015,"",15 - 44,"",All,d,All,d,180,239,-24.7
13696,20211010,S08000015,"",45 - 64,"",All,d,All,d,213,313.5,-32.1
13697,20211010,S08000015,"",65 - 74,"",All,d,All,d,193,192,0.5
13698,20211010,S08000015,"",75 - 84,"",All,d,All,d,185,186.5,-0.8
13699,20211010,S08000015,"",85 and over,"",All,d,All,d,85,117,-27.4
13700,20211010,S08000015,"",All ages,d,All,d,All,d,1012,1198.5,-15.6
13701,20211010,S08000015,"",All ages,d,Female,"",All,d,529,645,-18
13702,20211010,S08000015,"",All ages,d,Male,"",All,d,481,537,-10.4
13703,20211010,S08000016,"",Under 5,"",All,d,All,d,19,25.5,-25.5
13704,20211010,S08000016,"",5 - 14,"",All,d,All,d,8,10,-20
13705,20211010,S08000016,"",15 - 44,"",All,d,All,d,20,31.5,-36.5
13706,20211010,S08000016,"",45 - 64,"",All,d,All,d,43,58,-25.9
13707,20211010,S08000016,"",65 - 74,"",All,d,All,d,47,48,-2.1
13708,20211010,S08000016,"",75 - 84,"",All,d,All,d,45,62,-27.4
13709,20211010,S08000016,"",85 and over,"",All,d,All,d,40,48.5,-17.5
13710,20211010,S08000016,"",All ages,d,All,d,All,d,222,283.5,-21.7
13711,20211010,S08000016,"",All ages,d,Female,"",All,d,108,146.5,-26.3
13712,20211010,S08000016,"",All ages,d,Male,"",All,d,113,132.5,-14.7
13713,20211010,S08000017,"",Under 5,"",All,d,All,d,55,34,61.8
13714,20211010,S08000017,"",5 - 14,"",All,d,All,d,6,16.5,-63.6
13715,20211010,S08000017,"",15 - 44,"",All,d,All,d,57,67.5,-15.6
13716,20211010,S08000017,"",45 - 64,"",All,d,All,d,65,88.5,-26.6
13717,20211010,S08000017,"",65 - 74,"",All,d,All,d,58,67,-13.4
13718,20211010,S08000017,"",75 - 84,"",All,d,All,d,95,74,28.4
13719,20211010,S08000017,"",85 and over,"",All,d,All,d,51,55.5,-8.1
13720,20211010,S08000017,"",All ages,d,All,d,All,d,387,403,-4
13721,20211010,S08000017,"",All ages,d,Female,"",All,d,205,197,4.1
13722,20211010,S08000017,"",All ages,d,Male,"",All,d,182,197,-7.6
13723,20211010,S08000019,"",Under 5,"",All,d,All,d,103,68,51.5
13724,20211010,S08000019,"",5 - 14,"",All,d,All,d,31,33,-6.1
13725,20211010,S08000019,"",15 - 44,"",All,d,All,d,138,181.5,-24
13726,20211010,S08000019,"",45 - 64,"",All,d,All,d,178,220,-19.1
13727,20211010,S08000019,"",65 - 74,"",All,d,All,d,99,165,-40
13728,20211010,S08000019,"",75 - 84,"",All,d,All,d,150,185.5,-19.1
13729,20211010,S08000019,"",85 and over,"",All,d,All,d,93,98.5,-5.6
13730,20211010,S08000019,"",All ages,d,All,d,All,d,792,951.5,-16.8
13731,20211010,S08000019,"",All ages,d,Female,"",All,d,430,500,-14
13732,20211010,S08000019,"",All ages,d,Male,"",All,d,362,439.5,-17.6
13733,20211010,S08000020,"",Under 5,"",All,d,All,d,97,98.5,-1.5
13734,20211010,S08000020,"",5 - 14,"",All,d,All,d,40,51,-21.6
13735,20211010,S08000020,"",15 - 44,"",All,d,All,d,218,275.5,-20.9
13736,20211010,S08000020,"",45 - 64,"",All,d,All,d,241,324,-25.6
13737,20211010,S08000020,"",65 - 74,"",All,d,All,d,224,232,-3.4
13738,20211010,S08000020,"",75 - 84,"",All,d,All,d,237,248,-4.4
13739,20211010,S08000020,"",85 and over,"",All,d,All,d,159,149,6.7
13740,20211010,S08000020,"",All ages,d,All,d,All,d,1216,1378,-11.8
13741,20211010,S08000020,"",All ages,d,Female,"",All,d,639,694,-7.9
13742,20211010,S08000020,"",All ages,d,Male,"",All,d,568,657.5,-13.6
13743,20211010,S08000022,"",Under 5,"",All,d,All,d,66,48.5,36.1
13744,20211010,S08000022,"",5 - 14,"",All,d,All,d,15,23.5,-36.2
13745,20211010,S08000022,"",15 - 44,"",All,d,All,d,141,153.5,-8.1
13746,20211010,S08000022,"",45 - 64,"",All,d,All,d,134,183,-26.8
13747,20211010,S08000022,"",65 - 74,"",All,d,All,d,148,140,5.7
13748,20211010,S08000022,"",75 - 84,"",All,d,All,d,157,161.5,-2.8
13749,20211010,S08000022,"",85 and over,"",All,d,All,d,82,97,-15.5
13750,20211010,S08000022,"",All ages,d,All,d,All,d,743,807,-7.9
13751,20211010,S08000022,"",All ages,d,Female,"",All,d,366,391,-6.4
13752,20211010,S08000022,"",All ages,d,Male,"",All,d,359,381.5,-5.9
13753,20211010,S08000024,"",Under 5,"",All,d,All,d,190,172.5,10.1
13754,20211010,S08000024,"",5 - 14,"",All,d,All,d,84,99,-15.2
13755,20211010,S08000024,"",15 - 44,"",All,d,All,d,404,486.5,-17
13756,20211010,S08000024,"",45 - 64,"",All,d,All,d,493,594,-17
13757,20211010,S08000024,"",65 - 74,"",All,d,All,d,341,385,-11.4
13758,20211010,S08000024,"",75 - 84,"",All,d,All,d,348,364.5,-4.5
13759,20211010,S08000024,"",85 and over,"",All,d,All,d,225,208.5,7.9
13760,20211010,S08000024,"",All ages,d,All,d,All,d,2085,2310,-9.7
13761,20211010,S08000024,"",All ages,d,Female,"",All,d,1083,1173,-7.7
13762,20211010,S08000024,"",All ages,d,Male,"",All,d,984,1090,-9.7
13763,20211010,S08000025,"",15 - 44,"",All,d,All,d,9,7,28.6
13764,20211010,S08000025,"",45 - 64,"",All,d,All,d,14,10.5,33.3
13765,20211010,S08000025,"",65 - 74,"",All,d,All,d,7,9,-22.2
13766,20211010,S08000025,"",75 - 84,"",All,d,All,d,6,10.5,-42.9
13767,20211010,S08000025,"",85 and over,"",All,d,All,d,6,4.5,33.3
13768,20211010,S08000025,"",All ages,d,All,d,All,d,43,44.5,-3.4
13769,20211010,S08000025,"",All ages,d,Female,"",All,d,22,20.5,7.3
13770,20211010,S08000025,"",All ages,d,Male,"",All,d,20,22.5,-11.1
13771,20211010,S08000026,"",15 - 44,"",All,d,All,d,6,7.5,-20
13772,20211010,S08000026,"",45 - 64,"",All,d,All,d,11,8,37.5
13773,20211010,S08000026,"",75 - 84,"",All,d,All,d,11,10.5,4.8
13774,20211010,S08000026,"",All ages,d,All,d,All,d,30,34,-11.8
13775,20211010,S08000026,"",All ages,d,Female,"",All,d,14,14.5,-3.4
13776,20211010,S08000026,"",All ages,d,Male,"",All,d,16,17.5,-8.6
13777,20211010,S08000028,"",15 - 44,"",All,d,All,d,6,11.5,-47.8
13778,20211010,S08000028,"",45 - 64,"",All,d,All,d,18,23,-21.7
13779,20211010,S08000028,"",65 - 74,"",All,d,All,d,16,12,33.3
13780,20211010,S08000028,"",75 - 84,"",All,d,All,d,14,13.5,3.7
13781,20211010,S08000028,"",85 and over,"",All,d,All,d,15,15.5,-3.2
13782,20211010,S08000028,"",All ages,d,All,d,All,d,71,79,-10.1
13783,20211010,S08000028,"",All ages,d,Female,"",All,d,38,38.5,-1.3
13784,20211010,S08000028,"",All ages,d,Male,"",All,d,33,40,-17.5
13785,20211010,S08000029,"",Under 5,"",All,d,All,d,113,72.5,55.9
13786,20211010,S08000029,"",5 - 14,"",All,d,All,d,35,37,-5.4
13787,20211010,S08000029,"",15 - 44,"",All,d,All,d,181,190,-4.7
13788,20211010,S08000029,"",45 - 64,"",All,d,All,d,204,196,4.1
13789,20211010,S08000029,"",65 - 74,"",All,d,All,d,128,170.5,-24.9
13790,20211010,S08000029,"",75 - 84,"",All,d,All,d,139,186,-25.3
13791,20211010,S08000029,"",85 and over,"",All,d,All,d,125,121,3.3
13792,20211010,S08000029,"",All ages,d,All,d,All,d,925,973,-4.9
13793,20211010,S08000029,"",All ages,d,Female,"",All,d,494,506,-2.4
13794,20211010,S08000029,"",All ages,d,Male,"",All,d,426,456.5,-6.7
13795,20211010,S08000030,"",Under 5,"",All,d,All,d,134,73,83.6
13796,20211010,S08000030,"",5 - 14,"",All,d,All,d,44,51,-13.7
13797,20211010,S08000030,"",15 - 44,"",All,d,All,d,250,244,2.5
13798,20211010,S08000030,"",45 - 64,"",All,d,All,d,275,270,1.9
13799,20211010,S08000030,"",65 - 74,"",All,d,All,d,229,216,6
13800,20211010,S08000030,"",75 - 84,"",All,d,All,d,221,236.5,-6.6
13801,20211010,S08000030,"",85 and over,"",All,d,All,d,151,161.5,-6.5
