Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,DailyPositive,CumulativePositive,DailyDeaths,DailyDeathsQF,CumulativeDeaths,CumulativeDeathsQF,CrudeRateDeaths,CrudeRateDeathsQF,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative
20200725,S92000003,Total,d,45 to 64,"",0,6081,1,"",206,"",13.779725074417206,"",0,6079,0,2,,0.0328893274132544
20200725,S92000003,Total,d,60+,"",0,8259,1,"",2412,"",171.2278928249692,"",0,8253,0,6,,0.0726480203414457
20200725,S92000003,Total,d,65 to 74,"",0,1657,0,"",407,"",69.42276759747757,"",0,1656,0,1,,0.060350030175015085
20200725,S92000003,Total,d,75 to 84,"",0,2592,0,"",874,"",255.9252253254701,"",0,2589,0,3,,0.11574074074074074
20200725,S92000003,Total,d,85plus,"",0,2809,0,"",1044,"",813.6480894077671,"",0,2808,0,1,,0.0355998576005696
20200725,S92000003,Total,d,Total,d,3,18581,1,"",2549,"",46.63373582144164,"",3,18573,0,8,0,0.04305473332974544
20200726,S92000003,Female,"",0 to 14,"",0,85,0,"",0,"",0,"",0,85,0,0,,0
20200726,S92000003,Female,"",0 to 59,"",3,6856,0,"",47,"",2.3054574101080085,"",3,6854,0,2,0,0.029171528588098017
20200726,S92000003,Female,"",15 to 19,"",0,136,0,"",0,"",0,"",0,136,0,0,,0
20200726,S92000003,Female,"",20 to 24,"",0,578,0,"",0,"",0,"",0,578,0,0,,0
20200726,S92000003,Female,"",25 to 44,"",0,2931,0,"",6,"",0.8300316518736581,"",0,2930,0,1,,0.03411804844762879
20200726,S92000003,Female,"",45 to 64,"",5,3792,0,"",72,"",9.324371576207312,"",5,3790,0,2,0,0.052742616033755275
20200726,S92000003,Female,"",60+,"",2,4669,0,"",1162,"",152.46402596874356,"",2,4666,0,3,0,0.0642535874919683
20200726,S92000003,Female,"",65 to 74,"",0,740,0,"",144,"",47.08590561891807,"",0,740,0,0,,0
20200726,S92000003,Female,"",75 to 84,"",0,1356,0,"",364,"",189.55371556527626,"",0,1355,0,1,,0.07374631268436578
20200726,S92000003,Female,"",85plus,"",0,1907,0,"",623,"",755.8386411889596,"",0,1906,0,1,,0.05243838489774515
20200726,S92000003,Female,"",Total,d,5,11525,0,"",1209,"",43.16642316376677,"",5,11520,0,5,0,0.04338394793926247
20200726,S92000003,Male,"",0 to 14,"",0,74,0,"",0,"",0,"",0,74,0,0,,0
20200726,S92000003,Male,"",0 to 59,"",2,3449,0,"",90,"",4.458292672052944,"",2,3449,0,0,0,0
20200726,S92000003,Male,"",15 to 19,"",0,72,0,"",0,"",0,"",0,72,0,0,,0
20200726,S92000003,Male,"",20 to 24,"",0,197,0,"",0,"",0,"",0,197,0,0,,0
20200726,S92000003,Male,"",25 to 44,"",0,1351,0,"",12,"",1.693860180311416,"",0,1351,0,0,,0
20200726,S92000003,Male,"",45 to 64,"",2,2289,0,"",134,"",18.53952793381112,"",2,2289,0,0,0,0
20200726,S92000003,Male,"",60+,"",0,3588,0,"",1250,"",193.34820309913968,"",0,3585,0,3,,0.08361204013377926
20200726,S92000003,Male,"",65 to 74,"",0,916,0,"",263,"",93.7815353784602,"",0,915,0,1,,0.1091703056768559
20200726,S92000003,Male,"",75 to 84,"",0,1236,0,"",510,"",341.1918970269475,"",0,1234,0,2,,0.16181229773462782
20200726,S92000003,Male,"",85plus,"",0,902,0,"",421,"",917.4911737784945,"",0,902,0,0,,0
20200726,S92000003,Male,"",Total,d,2,7045,0,"",1340,"",50.27742633606633,"",2,7042,0,3,0,0.042583392476934
20200726,S92000003,Total,d,0 to 14,"",0,159,0,"",0,"",0,"",0,159,0,0,,0
20200726,S92000003,Total,d,0 to 59,"",5,10319,0,"",137,"",3.3765873349384856,"",5,10317,0,2,0,0.019381723035177826
20200726,S92000003,Total,d,15 to 19,"",0,208,0,"",0,"",0,"",0,208,0,0,,0
20200726,S92000003,Total,d,20 to 24,"",0,775,0,"",0,"",0,"",0,775,0,0,,0
20200726,S92000003,Total,d,25 to 44,"",0,4292,0,"",18,"",1.2575935946566246,"",0,4291,0,1,,0.023299161230195712
20200726,S92000003,Total,d,45 to 64,"",7,6088,0,"",206,"",13.779725074417206,"",7,6086,0,2,0,0.0328515111695138
20200726,S92000003,Total,d,60+,"",2,8261,0,"",2412,"",171.2278928249692,"",2,8255,0,6,0,0.0726304321510713
20200726,S92000003,Total,d,65 to 74,"",0,1657,0,"",407,"",69.42276759747757,"",0,1656,0,1,,0.060350030175015085
20200726,S92000003,Total,d,75 to 84,"",0,2592,0,"",874,"",255.9252253254701,"",0,2589,0,3,,0.11574074074074074
20200726,S92000003,Total,d,85plus,"",0,2809,0,"",1044,"",813.6480894077671,"",0,2808,0,1,,0.0355998576005696
20200726,S92000003,Total,d,Total,d,7,18588,0,"",2549,"",46.63373582144164,"",7,18580,0,8,0,0.043038519474930065
20200727,S92000003,Female,"",0 to 14,"",1,86,0,"",0,"",0,"",1,86,0,0,0,0
20200727,S92000003,Female,"",0 to 59,"",9,6865,0,"",47,"",2.3054574101080085,"",9,6863,0,2,0,0.029133284777858703
20200727,S92000003,Female,"",15 to 19,"",0,136,0,"",0,"",0,"",0,136,0,0,,0
20200727,S92000003,Female,"",20 to 24,"",0,578,0,"",0,"",0,"",0,578,0,0,,0
20200727,S92000003,Female,"",25 to 44,"",1,2932,0,"",6,"",0.8300316518736581,"",1,2931,0,1,0,0.034106412005457026
20200727,S92000003,Female,"",45 to 64,"",8,3800,0,"",72,"",9.324371576207312,"",8,3798,0,2,0,0.05263157894736842
20200727,S92000003,Female,"",60+,"",1,4670,0,"",1162,"",152.46402596874356,"",1,4667,0,3,0,0.06423982869379015
20200727,S92000003,Female,"",65 to 74,"",0,740,0,"",144,"",47.08590561891807,"",0,740,0,0,,0
20200727,S92000003,Female,"",75 to 84,"",0,1356,0,"",364,"",189.55371556527626,"",0,1355,0,1,,0.07374631268436578
20200727,S92000003,Female,"",85plus,"",0,1907,0,"",623,"",755.8386411889596,"",0,1906,0,1,,0.05243838489774515
20200727,S92000003,Female,"",Total,d,10,11535,0,"",1209,"",43.16642316376677,"",10,11530,0,5,0,0.043346337234503686
20200727,S92000003,Male,"",0 to 14,"",0,74,0,"",0,"",0,"",0,74,0,0,,0
20200727,S92000003,Male,"",0 to 59,"",3,3452,0,"",90,"",4.458292672052944,"",3,3452,0,0,0,0
20200727,S92000003,Male,"",15 to 19,"",0,72,0,"",0,"",0,"",0,72,0,0,,0
20200727,S92000003,Male,"",20 to 24,"",0,197,0,"",0,"",0,"",0,197,0,0,,0
20200727,S92000003,Male,"",25 to 44,"",2,1353,0,"",12,"",1.693860180311416,"",2,1353,0,0,0,0
20200727,S92000003,Male,"",45 to 64,"",1,2290,0,"",134,"",18.53952793381112,"",1,2290,0,0,0,0
20200727,S92000003,Male,"",60+,"",0,3588,0,"",1250,"",193.34820309913968,"",0,3585,0,3,,0.08361204013377926
20200727,S92000003,Male,"",65 to 74,"",0,916,0,"",263,"",93.7815353784602,"",0,915,0,1,,0.1091703056768559
20200727,S92000003,Male,"",75 to 84,"",0,1236,0,"",510,"",341.1918970269475,"",0,1234,0,2,,0.16181229773462782
20200727,S92000003,Male,"",85plus,"",0,902,0,"",421,"",917.4911737784945,"",0,902,0,0,,0
20200727,S92000003,Male,"",Total,d,3,7048,0,"",1340,"",50.27742633606633,"",3,7045,0,3,0,0.04256526674233825
20200727,S92000003,Total,d,0 to 14,"",1,160,0,"",0,"",0,"",1,160,0,0,0,0
20200727,S92000003,Total,d,0 to 59,"",12,10331,0,"",137,"",3.3765873349384856,"",12,10329,0,2,0,0.019359210144226115
20200727,S92000003,Total,d,15 to 19,"",0,208,0,"",0,"",0,"",0,208,0,0,,0
20200727,S92000003,Total,d,20 to 24,"",0,775,0,"",0,"",0,"",0,775,0,0,,0
20200727,S92000003,Total,d,25 to 44,"",3,4295,0,"",18,"",1.2575935946566246,"",3,4294,0,1,0,0.023282887077997673
20200727,S92000003,Total,d,45 to 64,"",9,6097,0,"",206,"",13.779725074417206,"",9,6095,0,2,0,0.032803017877644745
20200727,S92000003,Total,d,60+,"",1,8262,0,"",2412,"",171.2278928249692,"",1,8256,0,6,0,0.07262164124909223
20200727,S92000003,Total,d,65 to 74,"",0,1657,0,"",407,"",69.42276759747757,"",0,1656,0,1,,0.060350030175015085
20200727,S92000003,Total,d,75 to 84,"",0,2592,0,"",874,"",255.9252253254701,"",0,2589,0,3,,0.11574074074074074
20200727,S92000003,Total,d,85plus,"",0,2809,0,"",1044,"",813.6480894077671,"",0,2808,0,1,,0.0355998576005696
20200727,S92000003,Total,d,Total,d,13,18601,0,"",2549,"",46.63373582144164,"",13,18593,0,8,0,0.04300844040642976
20200728,S92000003,Female,"",0 to 14,"",0,86,0,"",0,"",0,"",0,86,0,0,,0
20200728,S92000003,Female,"",0 to 59,"",10,6875,0,"",47,"",2.3054574101080085,"",9,6872,1,3,10,0.04363636363636364
20200728,S92000003,Female,"",15 to 19,"",0,136,0,"",0,"",0,"",0,136,0,0,,0
20200728,S92000003,Female,"",20 to 24,"",1,579,0,"",0,"",0,"",1,579,0,0,0,0
20200728,S92000003,Female,"",25 to 44,"",5,2937,0,"",6,"",0.8300316518736581,"",5,2936,0,1,0,0.03404834865509023
20200728,S92000003,Female,"",45 to 64,"",5,3805,0,"",72,"",9.324371576207312,"",3,3801,2,4,40,0.10512483574244415
20200728,S92000003,Female,"",60+,"",1,4671,0,"",1162,"",152.46402596874356,"",0,4667,1,4,100,0.08563476771569258
20200728,S92000003,Female,"",65 to 74,"",0,740,0,"",144,"",47.08590561891807,"",0,740,0,0,,0
20200728,S92000003,Female,"",75 to 84,"",0,1356,0,"",364,"",189.55371556527626,"",0,1355,0,1,,0.07374631268436578
20200728,S92000003,Female,"",85plus,"",0,1907,0,"",623,"",755.8386411889596,"",0,1906,0,1,,0.05243838489774515
20200728,S92000003,Female,"",Total,d,11,11546,0,"",1209,"",43.16642316376677,"",9,11539,2,7,18.181818181818183,0.06062705698943357
20200728,S92000003,Male,"",0 to 14,"",1,75,0,"",0,"",0,"",1,75,0,0,0,0
20200728,S92000003,Male,"",0 to 59,"",10,3462,0,"",90,"",4.458292672052944,"",10,3462,0,0,0,0
20200728,S92000003,Male,"",15 to 19,"",1,73,0,"",0,"",0,"",1,73,0,0,0,0
20200728,S92000003,Male,"",20 to 24,"",0,197,0,"",0,"",0,"",0,197,0,0,,0
20200728,S92000003,Male,"",25 to 44,"",6,1359,0,"",12,"",1.693860180311416,"",6,1359,0,0,0,0
20200728,S92000003,Male,"",45 to 64,"",3,2293,0,"",134,"",18.53952793381112,"",3,2293,0,0,0,0
20200728,S92000003,Male,"",60+,"",3,3591,0,"",1250,"",193.34820309913968,"",3,3588,0,3,0,0.0835421888053467
20200728,S92000003,Male,"",65 to 74,"",2,918,0,"",263,"",93.7815353784602,"",2,917,0,1,0,0.10893246187363835
20200728,S92000003,Male,"",75 to 84,"",0,1236,0,"",510,"",341.1918970269475,"",0,1234,0,2,,0.16181229773462782
20200728,S92000003,Male,"",85plus,"",0,902,0,"",421,"",917.4911737784945,"",0,902,0,0,,0
20200728,S92000003,Male,"",Total,d,13,7061,0,"",1340,"",50.27742633606633,"",13,7058,0,3,0,0.0424868998725393
20200728,S92000003,Total,d,0 to 14,"",1,161,0,"",0,"",0,"",1,161,0,0,0,0
20200728,S92000003,Total,d,0 to 59,"",20,10351,0,"",137,"",3.3765873349384856,"",19,10348,1,3,5,0.028982706984832383
20200728,S92000003,Total,d,15 to 19,"",1,209,0,"",0,"",0,"",1,209,0,0,0,0
20200728,S92000003,Total,d,20 to 24,"",1,776,0,"",0,"",0,"",1,776,0,0,0,0
20200728,S92000003,Total,d,25 to 44,"",11,4306,0,"",18,"",1.2575935946566246,"",11,4305,0,1,0,0.023223409196470042
20200728,S92000003,Total,d,45 to 64,"",8,6105,0,"",206,"",13.779725074417206,"",6,6101,2,4,25,0.06552006552006552
20200728,S92000003,Total,d,60+,"",4,8266,0,"",2412,"",171.2278928249692,"",3,8259,1,7,25,0.08468424872973628
20200728,S92000003,Total,d,65 to 74,"",2,1659,0,"",407,"",69.42276759747757,"",2,1658,0,1,0,0.06027727546714889
20200728,S92000003,Total,d,75 to 84,"",0,2592,0,"",874,"",255.9252253254701,"",0,2589,0,3,,0.11574074074074074
20200728,S92000003,Total,d,85plus,"",0,2809,0,"",1044,"",813.6480894077671,"",0,2808,0,1,,0.0355998576005696
20200728,S92000003,Total,d,Total,d,24,18625,0,"",2549,"",46.63373582144164,"",22,18615,2,10,8.333333333333334,0.053691275167785234
20200729,S92000003,Female,"",0 to 14,"",0,86,0,"",0,"",0,"",0,86,0,0,,0
20200729,S92000003,Female,"",0 to 59,"",21,6896,0,"",47,"",2.3054574101080085,"",19,6891,2,5,9.523809523809524,0.07250580046403712
20200729,S92000003,Female,"",15 to 19,"",0,136,0,"",0,"",0,"",0,136,0,0,,0
20200729,S92000003,Female,"",20 to 24,"",3,582,0,"",0,"",0,"",3,582,0,0,0,0
20200729,S92000003,Female,"",25 to 44,"",11,2948,0,"",6,"",0.8300316518736581,"",10,2946,1,2,9.090909090909092,0.06784260515603799
20200729,S92000003,Female,"",45 to 64,"",9,3814,0,"",72,"",9.324371576207312,"",8,3809,1,5,11.11111111111111,0.13109596224436287
20200729,S92000003,Female,"",60+,"",2,4673,0,"",1162,"",152.46402596874356,"",2,4669,0,4,0,0.08559811684142948
20200729,S92000003,Female,"",65 to 74,"",0,740,0,"",144,"",47.08590561891807,"",0,740,0,0,,0
20200729,S92000003,Female,"",75 to 84,"",0,1356,0,"",364,"",189.55371556527626,"",0,1355,0,1,,0.07374631268436578
20200729,S92000003,Female,"",85plus,"",0,1907,0,"",623,"",755.8386411889596,"",0,1906,0,1,,0.05243838489774515
20200729,S92000003,Female,"",Total,d,23,11569,0,"",1209,"",43.16642316376677,"",21,11560,2,9,8.695652173913043,0.07779410493560376
20200729,S92000003,Male,"",0 to 14,"",0,75,0,"",0,"",0,"",0,75,0,0,,0
20200729,S92000003,Male,"",0 to 59,"",6,3468,0,"",90,"",4.458292672052944,"",6,3468,0,0,0,0
20200729,S92000003,Male,"",15 to 19,"",0,73,0,"",0,"",0,"",0,73,0,0,,0
20200729,S92000003,Male,"",20 to 24,"",2,199,0,"",0,"",0,"",2,199,0,0,0,0
20200729,S92000003,Male,"",25 to 44,"",2,1361,0,"",12,"",1.693860180311416,"",2,1361,0,0,0,0
20200729,S92000003,Male,"",45 to 64,"",2,2295,0,"",134,"",18.53952793381112,"",2,2295,0,0,0,0
20200729,S92000003,Male,"",60+,"",1,3592,0,"",1250,"",193.34820309913968,"",1,3589,0,3,0,0.08351893095768374
20200729,S92000003,Male,"",65 to 74,"",0,918,0,"",263,"",93.7815353784602,"",0,917,0,1,,0.10893246187363835
20200729,S92000003,Male,"",75 to 84,"",1,1237,0,"",510,"",341.1918970269475,"",1,1235,0,2,0,0.16168148746968472
20200729,S92000003,Male,"",85plus,"",0,902,0,"",421,"",917.4911737784945,"",0,902,0,0,,0
20200729,S92000003,Male,"",Total,d,7,7068,0,"",1340,"",50.27742633606633,"",7,7065,0,3,0,0.042444821731748725
20200729,S92000003,Total,d,0 to 14,"",0,161,0,"",0,"",0,"",0,161,0,0,,0
20200729,S92000003,Total,d,0 to 59,"",27,10378,0,"",137,"",3.3765873349384856,"",25,10373,2,5,7.407407407407407,0.048178839853536326
20200729,S92000003,Total,d,15 to 19,"",0,209,0,"",0,"",0,"",0,209,0,0,,0
20200729,S92000003,Total,d,20 to 24,"",5,781,0,"",0,"",0,"",5,781,0,0,0,0
20200729,S92000003,Total,d,25 to 44,"",13,4319,0,"",18,"",1.2575935946566246,"",12,4317,1,2,7.6923076923076925,0.0463070155128502
20200729,S92000003,Total,d,45 to 64,"",11,6116,0,"",206,"",13.779725074417206,"",10,6111,1,5,9.090909090909092,0.08175277959450622
20200729,S92000003,Total,d,60+,"",3,8269,0,"",2412,"",171.2278928249692,"",3,8262,0,7,0,0.08465352521465715
20200729,S92000003,Total,d,65 to 74,"",0,1659,0,"",407,"",69.42276759747757,"",0,1658,0,1,,0.06027727546714889
20200729,S92000003,Total,d,75 to 84,"",1,2593,0,"",874,"",255.9252253254701,"",1,2590,0,3,0,0.11569610489780177
20200729,S92000003,Total,d,85plus,"",0,2809,0,"",1044,"",813.6480894077671,"",0,2808,0,1,,0.0355998576005696
20200729,S92000003,Total,d,Total,d,30,18655,0,"",2549,"",46.63373582144164,"",28,18643,2,12,6.666666666666667,0.06432591798445457
20200730,S92000003,Female,"",0 to 14,"",0,86,0,"",0,"",0,"",0,86,0,0,,0
20200730,S92000003,Female,"",0 to 59,"",12,6908,0,"",47,"",2.3054574101080085,"",12,6903,0,5,0,0.07237984944991314
20200730,S92000003,Female,"",15 to 19,"",2,138,0,"",0,"",0,"",2,138,0,0,0,0
20200730,S92000003,Female,"",20 to 24,"",1,583,0,"",0,"",0,"",1,583,0,0,0,0
20200730,S92000003,Female,"",25 to 44,"",4,2952,0,"",6,"",0.8300316518736581,"",4,2950,0,2,0,0.06775067750677506
20200730,S92000003,Female,"",45 to 64,"",6,3820,0,"",72,"",9.324371576207312,"",6,3815,0,5,0,0.13089005235602094
20200730,S92000003,Female,"",60+,"",3,4676,0,"",1162,"",152.46402596874356,"",2,4671,1,5,33.333333333333336,0.10692899914456801
20200730,S92000003,Female,"",65 to 74,"",0,740,0,"",144,"",47.08590561891807,"",0,740,0,0,,0
20200730,S92000003,Female,"",75 to 84,"",2,1358,0,"",364,"",189.55371556527626,"",1,1356,1,2,50,0.14727540500736377
20200730,S92000003,Female,"",85plus,"",0,1907,0,"",623,"",755.8386411889596,"",0,1906,0,1,,0.05243838489774515
20200730,S92000003,Female,"",Total,d,15,11584,0,"",1209,"",43.16642316376677,"",14,11574,1,10,6.666666666666667,0.08632596685082873
20200730,S92000003,Male,"",0 to 14,"",0,75,0,"",0,"",0,"",0,75,0,0,,0
20200730,S92000003,Male,"",0 to 59,"",13,3481,0,"",90,"",4.458292672052944,"",13,3481,0,0,0,0
20200730,S92000003,Male,"",15 to 19,"",0,73,0,"",0,"",0,"",0,73,0,0,,0
20200730,S92000003,Male,"",20 to 24,"",1,200,0,"",0,"",0,"",1,200,0,0,0,0
20200730,S92000003,Male,"",25 to 44,"",9,1370,0,"",12,"",1.693860180311416,"",9,1370,0,0,0,0
20200730,S92000003,Male,"",45 to 64,"",3,2298,0,"",134,"",18.53952793381112,"",3,2298,0,0,0,0
20200730,S92000003,Male,"",60+,"",0,3592,0,"",1250,"",193.34820309913968,"",0,3589,0,3,,0.08351893095768374
20200730,S92000003,Male,"",65 to 74,"",0,918,0,"",263,"",93.7815353784602,"",0,917,0,1,,0.10893246187363835
20200730,S92000003,Male,"",75 to 84,"",0,1237,0,"",510,"",341.1918970269475,"",0,1235,0,2,,0.16168148746968472
20200730,S92000003,Male,"",85plus,"",0,902,0,"",421,"",917.4911737784945,"",0,902,0,0,,0
20200730,S92000003,Male,"",Total,d,13,7081,0,"",1340,"",50.27742633606633,"",13,7078,0,3,0,0.042366897330885465
20200730,S92000003,Total,d,0 to 14,"",0,161,0,"",0,"",0,"",0,161,0,0,,0
20200730,S92000003,Total,d,0 to 59,"",25,10403,0,"",137,"",3.3765873349384856,"",25,10398,0,5,0,0.04806305873305777
20200730,S92000003,Total,d,15 to 19,"",2,211,0,"",0,"",0,"",2,211,0,0,0,0
20200730,S92000003,Total,d,20 to 24,"",2,783,0,"",0,"",0,"",2,783,0,0,0,0
20200730,S92000003,Total,d,25 to 44,"",13,4332,0,"",18,"",1.2575935946566246,"",13,4330,0,2,0,0.046168051708217916
20200730,S92000003,Total,d,45 to 64,"",9,6125,0,"",206,"",13.779725074417206,"",9,6120,0,5,0,0.08163265306122448
20200730,S92000003,Total,d,60+,"",3,8272,0,"",2412,"",171.2278928249692,"",2,8264,1,8,33.333333333333336,0.09671179883945841
20200730,S92000003,Total,d,65 to 74,"",0,1659,0,"",407,"",69.42276759747757,"",0,1658,0,1,,0.06027727546714889
20200730,S92000003,Total,d,75 to 84,"",2,2595,0,"",874,"",255.9252253254701,"",1,2591,1,4,50,0.15414258188824662
20200730,S92000003,Total,d,85plus,"",0,2809,0,"",1044,"",813.6480894077671,"",0,2808,0,1,,0.0355998576005696
20200730,S92000003,Total,d,Total,d,28,18683,0,"",2549,"",46.63373582144164,"",27,18670,1,13,3.5714285714285716,0.06958197291655516
20200731,S92000003,Female,"",0 to 14,"",1,87,0,"",0,"",0,"",1,87,0,0,0,0
20200731,S92000003,Female,"",0 to 59,"",6,6914,0,"",47,"",2.3054574101080085,"",6,6909,0,5,0,0.07231703789412786
20200731,S92000003,Female,"",15 to 19,"",1,139,0,"",0,"",0,"",1,139,0,0,0,0
20200731,S92000003,Female,"",20 to 24,"",1,584,0,"",0,"",0,"",1,584,0,0,0,0
20200731,S92000003,Female,"",25 to 44,"",3,2955,0,"",6,"",0.8300316518736581,"",3,2953,0,2,0,0.0676818950930626
20200731,S92000003,Female,"",45 to 64,"",1,3821,0,"",72,"",9.324371576207312,"",1,3816,0,5,0,0.13085579691180318
20200731,S92000003,Female,"",60+,"",1,4677,0,"",1162,"",152.46402596874356,"",1,4672,0,5,0,0.10690613641223007
20200731,S92000003,Female,"",65 to 74,"",0,740,0,"",144,"",47.08590561891807,"",0,740,0,0,,0
20200731,S92000003,Female,"",75 to 84,"",0,1358,0,"",364,"",189.55371556527626,"",0,1356,0,2,,0.14727540500736377
20200731,S92000003,Female,"",85plus,"",0,1907,0,"",623,"",755.8386411889596,"",0,1906,0,1,,0.05243838489774515
20200731,S92000003,Female,"",Total,d,7,11591,0,"",1209,"",43.16642316376677,"",7,11581,0,10,0,0.0862738331464067
20200731,S92000003,Male,"",0 to 14,"",1,76,0,"",0,"",0,"",1,76,0,0,0,0
20200731,S92000003,Male,"",0 to 59,"",14,3495,0,"",90,"",4.458292672052944,"",14,3495,0,0,0,0
20200731,S92000003,Male,"",15 to 19,"",0,73,0,"",0,"",0,"",0,73,0,0,,0
20200731,S92000003,Male,"",20 to 24,"",1,201,0,"",0,"",0,"",1,201,0,0,0,0
20200731,S92000003,Male,"",25 to 44,"",8,1378,0,"",12,"",1.693860180311416,"",8,1378,0,0,0,0
20200731,S92000003,Male,"",45 to 64,"",4,2302,0,"",134,"",18.53952793381112,"",4,2302,0,0,0,0
20200731,S92000003,Male,"",60+,"",1,3593,0,"",1250,"",193.34820309913968,"",1,3590,0,3,0,0.08349568605622043
20200731,S92000003,Male,"",65 to 74,"",0,918,0,"",263,"",93.7815353784602,"",0,917,0,1,,0.10893246187363835
20200731,S92000003,Male,"",75 to 84,"",0,1237,0,"",510,"",341.1918970269475,"",0,1235,0,2,,0.16168148746968472
20200731,S92000003,Male,"",85plus,"",1,903,0,"",421,"",917.4911737784945,"",1,903,0,0,0,0
20200731,S92000003,Male,"",Total,d,15,7096,0,"",1340,"",50.27742633606633,"",15,7093,0,3,0,0.042277339346110485
20200731,S92000003,Total,d,0 to 14,"",2,163,0,"",0,"",0,"",2,163,0,0,0,0
20200731,S92000003,Total,d,0 to 59,"",20,10423,0,"",137,"",3.3765873349384856,"",20,10418,0,5,0,0.04797083373309028
20200731,S92000003,Total,d,15 to 19,"",1,212,0,"",0,"",0,"",1,212,0,0,0,0
20200731,S92000003,Total,d,20 to 24,"",2,785,0,"",0,"",0,"",2,785,0,0,0,0
20200731,S92000003,Total,d,25 to 44,"",11,4343,0,"",18,"",1.2575935946566246,"",11,4341,0,2,0,0.046051116739580934
20200731,S92000003,Total,d,45 to 64,"",5,6130,0,"",206,"",13.779725074417206,"",5,6125,0,5,0,0.08156606851549755
20200731,S92000003,Total,d,60+,"",2,8274,0,"",2412,"",171.2278928249692,"",2,8266,0,8,0,0.09668842156151801
20200731,S92000003,Total,d,65 to 74,"",0,1659,0,"",407,"",69.42276759747757,"",0,1658,0,1,,0.06027727546714889
20200731,S92000003,Total,d,75 to 84,"",0,2595,0,"",874,"",255.9252253254701,"",0,2591,0,4,,0.15414258188824662
20200731,S92000003,Total,d,85plus,"",1,2810,0,"",1044,"",813.6480894077671,"",1,2809,0,1,0,0.03558718861209965
20200731,S92000003,Total,d,Total,d,22,18705,0,"",2549,"",46.63373582144164,"",22,18692,0,13,0,0.06950013365410318
20200801,S92000003,Female,"",0 to 14,"",0,87,0,"",0,"",0,"",0,87,0,0,,0
20200801,S92000003,Female,"",0 to 59,"",7,6921,0,"",47,"",2.3054574101080085,"",6,6915,1,6,14.285714285714286,0.08669267446900737
20200801,S92000003,Female,"",15 to 19,"",1,140,0,"",0,"",0,"",1,140,0,0,0,0
20200801,S92000003,Female,"",20 to 24,"",2,586,0,"",0,"",0,"",2,586,0,0,0,0
20200801,S92000003,Female,"",25 to 44,"",4,2959,0,"",6,"",0.8300316518736581,"",3,2956,1,3,25,0.1013856032443393
20200801,S92000003,Female,"",45 to 64,"",1,3822,0,"",72,"",9.324371576207312,"",1,3817,0,5,0,0.13082155939298795
20200801,S92000003,Female,"",60+,"",3,4680,0,"",1162,"",152.46402596874356,"",3,4675,0,5,0,0.10683760683760683
20200801,S92000003,Female,"",65 to 74,"",1,741,0,"",144,"",47.08590561891807,"",1,741,0,0,0,0
20200801,S92000003,Female,"",75 to 84,"",0,1358,0,"",364,"",189.55371556527626,"",0,1356,0,2,,0.14727540500736377
20200801,S92000003,Female,"",85plus,"",1,1908,0,"",623,"",755.8386411889596,"",1,1907,0,1,0,0.05241090146750524
20200801,S92000003,Female,"",Total,d,10,11601,0,"",1209,"",43.16642316376677,"",9,11590,1,11,10,0.09481941211964486
20200801,S92000003,Male,"",0 to 14,"",0,76,0,"",0,"",0,"",0,76,0,0,,0
20200801,S92000003,Male,"",0 to 59,"",12,3507,0,"",90,"",4.458292672052944,"",12,3507,0,0,0,0
20200801,S92000003,Male,"",15 to 19,"",1,74,0,"",0,"",0,"",1,74,0,0,0,0
20200801,S92000003,Male,"",20 to 24,"",2,203,0,"",0,"",0,"",2,203,0,0,0,0
20200801,S92000003,Male,"",25 to 44,"",8,1386,0,"",12,"",1.693860180311416,"",8,1386,0,0,0,0
20200801,S92000003,Male,"",45 to 64,"",1,2303,0,"",134,"",18.53952793381112,"",1,2303,0,0,0,0
