_id,Date,HB,HBName,DailyPositive,CumulativePositive,DailyPositivePCROnly,CumulativePositivePCROnly,DailyPositiveLFDOnly,CumulativePositiveLFDOnly,DailyPositivePCRAndLFD,CumulativePositivePCRAndLFD,DailyDeaths,DailyDeathsQF,CumulativeDeaths,CumulativeDeathsQF,CrudeRateDeaths,CrudeRateDeathsQF,PositiveTests,PositiveTestsLFDOnly,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative,TotalTests,TotalPillar1,TotalPillar2,TotalLFD,HospitalOccupancy,ICUOccupancy28daysless,ICUOccupancy28daysmore
10990,20220206,S08000017,NHS Dumfries and Galloway,149,29757,32,25628,87,2877,30,1252,0,"",211,"",142.2887585137231,"",204,149,,:,,:,7,48,138,28977,11,780,7.382550335570469,2.6212319790301444,2879,165,124,2590,22,,
10991,20220206,S08000016,NHS Borders,93,20413,22,17920,51,1864,20,629,0,"",163,"",141.44394307532107,"",150,111,,:,,:,4,35,91,19915,2,498,2.150537634408602,2.4396218096311175,2333,95,112,2126,34,,
10992,20220206,S08000015,NHS Ayrshire and Arran,331,91926,84,82189,192,6716,55,3021,1,"",1016,"",276.0944590885622,"",429,309,,:,,:,15,105,303,88406,28,3520,8.459214501510575,3.829166938624546,7459,397,332,6730,83,,
10993,20220206,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
10994,20220207,S92000003,Scotland,7783,1327492,3011,1178766,3385,102337,1387,46389,9,"",10595,"",193.8346139773143,"",10574,6119,67,"",4,"",514,3941,7087,1277897,696,49595,8.94256713349608,3.7359923826282944,145007,16032,12628,116347,950,18,13
10995,20220207,S08000028,NHS Western Isles,15,2780,6,2422,3,156,6,202,0,"",25,"",94.33962264150944,"",23,13,,:,,:,5,5,15,2736,0,44,0,1.5827338129496402,851,175,32,644,,,
10996,20220207,S08000030,NHS Tayside,741,94046,307,81858,294,8420,140,3768,2,"",848,"",203.5770015604369,"",962,523,,:,,:,43,396,688,90670,53,3376,7.152496626180837,3.5897326840056993,11616,995,1095,9526,41,,
10997,20220207,S08000026,NHS Shetland,84,2568,5,1609,71,866,8,93,0,"",13,"",56.84302579798864,"",100,89,,:,,:,6,5,82,2540,2,28,2.380952380952381,1.0903426791277258,1463,153,24,1286,,,
10998,20220207,S08000025,NHS Orkney,49,2310,6,1782,31,371,12,157,0,"",12,"",53.57142857142858,"",66,51,,:,,:,6,9,49,2307,0,3,0,0.12987012987012986,1055,107,24,924,,,
10999,20220207,S08000024,NHS Lothian,1476,222014,545,196072,644,17710,287,8232,0,"",1506,"",165.0429045797762,"",2060,1231,,:,,:,65,764,1330,214271,146,7743,9.89159891598916,3.4876178979703982,25417,2441,2515,20461,95,,
11000,20220207,S08000032,NHS Lanarkshire,883,195240,386,178753,344,11140,153,5347,0,"",1716,"",259.2301649646504,"",1149,617,,:,,:,51,481,767,186761,116,8479,13.137032842582107,4.342860069657857,14376,1927,1387,11062,99,,
11001,20220207,S08000022,NHS Highland,383,53125,147,46212,176,4728,60,2185,2,"",277,"",86.33048681668018,"",498,287,,:,,:,23,188,364,51882,19,1243,4.960835509138382,2.3397647058823527,9484,1028,710,7746,28,,
11002,20220207,S08000031,NHS Greater Glasgow and Clyde,1534,330671,650,303594,614,18175,270,8902,2,"",2936,"",247.71354324862475,"",2006,1077,,:,,:,147,782,1362,315587,172,15084,11.21251629726206,4.561633768912302,25282,3461,2561,19260,290,6,
11003,20220207,S08000020,NHS Grampian,952,115927,349,95638,452,14452,151,5837,0,"",636,"",108.6158312697464,"",1390,858,,:,,:,48,484,895,112945,57,2982,5.987394957983193,2.572308435480949,19717,1672,1338,16707,89,,
11004,20220207,S08000019,NHS Forth Valley,403,77003,144,68198,179,5895,80,2910,1,"",632,"",206.5832053084039,"",528,312,,:,,:,31,185,370,74352,33,2651,8.188585607940446,3.4427230107917874,8278,1089,629,6560,97,,
11005,20220207,S08000029,NHS Fife,537,88986,205,76630,242,8632,90,3724,2,"",604,"",161.4412102745035,"",773,458,,:,,:,29,286,493,85876,44,3110,8.193668528864059,3.494931787022678,9902,956,1044,7902,76,,
11006,20220207,S08000017,NHS Dumfries and Galloway,205,29962,87,25715,86,2963,32,1284,0,"",211,"",142.2887585137231,"",282,147,,:,,:,21,114,191,29168,14,794,6.829268292682927,2.6500233629263734,3947,476,294,3177,17,,
11007,20220207,S08000016,NHS Borders,136,20549,36,17956,83,1947,17,646,0,"",163,"",141.44394307532107,"",189,134,,:,,:,9,46,127,20042,9,507,6.617647058823529,2.467273346634873,3192,306,211,2675,33,,
11008,20220207,S08000015,NHS Ayrshire and Arran,385,92311,138,82327,166,6882,81,3102,0,"",1016,"",276.0944590885622,"",507,289,,:,,:,30,188,354,88760,31,3551,8.051948051948052,3.8467788237588154,9540,1220,719,7601,82,,
11009,20220207,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
11010,20220208,S92000003,Scotland,8572,1336064,3449,1182215,3626,105963,1497,47886,11,"",10606,"",194.03585803146726,"",11406,6328,74,"",3,"",561,4517,7837,1285734,735,50330,8.574428371441904,3.7670351120904386,132398,16682,12819,102897,934,21,13
11011,20220208,S08000028,NHS Western Isles,18,2798,8,2430,6,162,4,206,0,"",25,"",94.33962264150944,"",29,12,,:,,:,10,7,17,2753,1,45,5.555555555555555,1.6082916368834883,752,164,20,568,,,
11012,20220208,S08000030,NHS Tayside,808,94854,365,82223,315,8735,128,3896,0,"",848,"",203.5770015604369,"",1026,523,,:,,:,41,462,737,91407,71,3447,8.787128712871286,3.634005945980138,10794,1447,1083,8264,41,,
11013,20220208,S08000026,NHS Shetland,67,2635,4,1613,57,923,6,99,0,"",13,"",56.84302579798864,"",86,74,,:,,:,12,0,65,2605,2,30,2.985074626865672,1.1385199240986716,1240,122,5,1113,,,
11014,20220208,S08000025,NHS Orkney,55,2365,11,1793,41,412,3,160,0,"",12,"",53.57142857142858,"",77,63,,:,,:,4,10,50,2357,5,8,9.090909090909092,0.3382663847780127,896,59,27,810,,,
11015,20220208,S08000024,NHS Lothian,1716,223730,684,196756,738,18448,294,8526,1,"",1507,"",165.15249482186104,"",2276,1287,,:,,:,54,935,1602,215873,114,7857,6.643356643356643,3.5118222857909087,23910,2270,2757,18883,99,,
11016,20220208,S08000032,NHS Lanarkshire,946,196186,445,179198,369,11509,132,5479,1,"",1717,"",259.3812314943501,"",1192,605,,:,,:,70,517,815,187576,131,8610,13.847780126849894,4.388692363369455,12859,1925,1502,9432,91,,
11017,20220208,S08000022,NHS Highland,378,53503,133,46345,167,4895,78,2263,0,"",277,"",86.33048681668018,"",488,287,,:,,:,13,188,361,52243,17,1260,4.497354497354498,2.355008130385212,8392,1124,607,6661,29,,
11018,20220208,S08000031,NHS Greater Glasgow and Clyde,1852,332523,798,304392,699,18874,355,9257,3,"",2939,"",247.96665654213493,"",2399,1226,,:,,:,126,1047,1647,317234,205,15289,11.069114470842333,4.597877440056778,24318,3376,2903,18039,283,6,
11019,20220208,S08000020,NHS Grampian,936,116863,300,95938,449,14901,187,6024,1,"",637,"",108.78661087866108,"",1351,850,,:,,:,61,440,882,113827,54,3036,5.769230769230769,2.5979137964967527,17521,1894,1203,14424,84,,
11020,20220208,S08000019,NHS Forth Valley,442,77445,180,68378,183,6078,79,2989,3,"",635,"",207.56382178929823,"",616,325,,:,,:,32,259,402,74754,40,2691,9.049773755656108,3.47472399767577,7451,985,672,5794,100,,
11021,20220208,S08000029,NHS Fife,564,89550,203,76833,271,8903,90,3814,0,"",604,"",161.4412102745035,"",778,465,,:,,:,39,274,526,86402,38,3148,6.73758865248227,3.51535455053043,8659,954,910,6795,73,,
11022,20220208,S08000017,NHS Dumfries and Galloway,187,30149,69,25784,91,3054,27,1311,2,"",213,"",143.6374671252276,"",263,153,,:,,:,21,89,173,29341,14,808,7.4866310160427805,2.680022554645262,3474,567,231,2676,18,,
11023,20220208,S08000016,NHS Borders,140,20689,44,18000,71,2018,25,671,0,"",163,"",141.44394307532107,"",205,129,,:,,:,9,67,132,20174,8,515,5.714285714285714,2.489245492773938,2774,289,169,2316,29,,
11024,20220208,S08000015,NHS Ayrshire and Arran,463,92774,205,82532,169,7051,89,3191,0,"",1016,"",276.0944590885622,"",572,290,,:,,:,68,214,428,89188,35,3586,7.559395248380129,3.865307090348589,8576,1473,693,6410,83,,
11025,20220208,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
11026,20220209,S92000003,Scotland,8218,1344282,3394,1185609,3415,109378,1409,49295,10,"",10616,"",194.21880717160627,"",10979,5994,64,"",3,"",502,4483,7496,1293230,722,51052,8.785592601606231,3.797715062762129,139352,12584,12611,114157,904,19,12
11027,20220209,S08000028,NHS Western Isles,17,2815,3,2433,3,165,11,217,0,"",25,"",94.33962264150944,"",25,16,,:,,:,2,7,17,2770,0,45,0,1.5985790408525755,742,143,31,568,,,
11028,20220209,S08000030,NHS Tayside,710,95564,328,82551,250,8985,132,4028,2,"",850,"",204.05713599807945,"",949,482,,:,,:,48,419,645,92052,65,3512,9.154929577464788,3.675024067640534,11218,1028,1029,9161,42,,
11029,20220209,S08000026,NHS Shetland,90,2725,4,1617,75,998,11,110,0,"",13,"",56.84302579798864,"",107,96,,:,,:,4,7,90,2695,0,30,0,1.1009174311926606,1402,128,29,1245,,,
11030,20220209,S08000025,NHS Orkney,53,2418,17,1810,33,445,3,163,0,"",12,"",53.57142857142858,"",69,47,,:,,:,10,12,52,2409,1,9,1.8867924528301887,0.37220843672456577,943,120,26,797,,,
11031,20220209,S08000024,NHS Lothian,1671,225401,699,197455,682,19130,290,8816,1,"",1508,"",165.2620850639459,"",2209,1184,,:,,:,70,955,1552,217425,119,7976,7.121484141232795,3.538582348791709,24972,1744,2717,20511,102,,
11032,20220209,S08000032,NHS Lanarkshire,982,197168,460,179658,386,11895,136,5615,0,"",1717,"",259.3812314943501,"",1244,616,,:,,:,55,573,879,188455,103,8713,10.488798370672098,4.41907408910168,13778,1528,1478,10772,89,,
11033,20220209,S08000022,NHS Highland,371,53874,134,46479,170,5065,67,2330,1,"",278,"",86.64214922396062,"",480,282,,:,,:,18,180,357,52600,14,1274,3.7735849056603774,2.3647770724282586,8641,907,615,7119,19,,
11034,20220209,S08000031,NHS Greater Glasgow and Clyde,1705,334228,747,305139,651,19525,307,9564,4,"",2943,"",248.30414093348182,"",2216,1118,,:,,:,101,997,1497,318731,208,15497,12.19941348973607,4.636655217396508,25594,2828,2908,19858,264,5,
11035,20220209,S08000020,NHS Grampian,870,117733,294,96232,430,15331,146,6170,1,"",638,"",108.95739048757578,"",1268,813,,:,,:,59,396,818,114645,52,3088,5.977011494252873,2.6228839832502358,19198,1218,1136,16844,85,,
11036,20220209,S08000019,NHS Forth Valley,483,77928,211,68589,200,6278,72,3061,0,"",635,"",207.56382178929823,"",653,353,,:,,:,32,268,436,75190,47,2738,9.730848861283643,3.513499640693974,7758,725,714,6319,96,,
11037,20220209,S08000029,NHS Fife,521,90071,206,77039,219,9122,96,3910,0,"",604,"",161.4412102745035,"",732,411,,:,,:,30,291,474,86876,47,3195,9.021113243761997,3.5472016520300653,9234,721,840,7673,71,,
11038,20220209,S08000017,NHS Dumfries and Galloway,161,30310,62,25846,70,3124,29,1340,0,"",213,"",143.6374671252276,"",220,126,,:,,:,17,77,159,29500,2,810,1.2422360248447204,2.672385351369185,3492,445,207,2840,22,,
11039,20220209,S08000016,NHS Borders,143,20832,51,18051,68,2086,24,695,0,"",163,"",141.44394307532107,"",189,116,,:,,:,7,66,133,20307,10,525,6.993006993006993,2.5201612903225805,2930,183,191,2556,28,,
11040,20220209,S08000015,NHS Ayrshire and Arran,441,93215,178,82710,178,7229,85,3276,1,"",1017,"",276.36620560341316,"",572,293,,:,,:,49,230,387,89575,54,3640,12.244897959183673,3.9049509199163226,8621,858,660,7103,81,,
11041,20220209,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
11042,20220210,S92000003,Scotland,6769,1351051,2738,1188347,2922,112300,1109,50404,12,"",10628,"",194.43834613977316,"",9224,5091,57,"",6,"",399,3734,6182,1299412,587,51639,8.671886541586645,3.822135507837972,124485,11206,12572,100707,902,21,10
11043,20220210,S08000028,NHS Western Isles,24,2839,7,2440,6,171,11,228,0,"",25,"",94.33962264150944,"",38,19,,:,,:,7,12,24,2794,0,45,0,1.585065163790067,738,117,23,598,,,
11044,20220210,S08000030,NHS Tayside,568,96132,243,82794,231,9216,94,4122,2,"",852,"",204.53727043572198,"",774,405,,:,,:,27,342,525,92577,43,3555,7.570422535211268,3.698040194732243,9833,863,949,8021,48,,
11045,20220210,S08000026,NHS Shetland,78,2803,6,1623,67,1065,5,115,0,"",13,"",56.84302579798864,"",93,84,,:,,:,3,6,76,2771,2,32,2.5641025641025643,1.1416339636104174,1301,80,22,1199,,,
11046,20220210,S08000025,NHS Orkney,47,2465,12,1822,29,474,6,169,0,"",12,"",53.57142857142858,"",0,"",,:,,:,,,45,2454,2,11,4.25531914893617,0.4462474645030426,836,20,29,787,,,
11047,20220210,S08000024,NHS Lothian,1347,226748,557,198012,562,19692,228,9044,2,"",1510,"",165.4812655481156,"",1837,998,,:,,:,71,768,1225,218650,122,8098,9.057164068299926,3.571365568825304,22825,1785,2594,18446,109,,
11048,20220210,S08000032,NHS Lanarkshire,787,197955,349,180007,300,12195,138,5753,2,"",1719,"",259.68336455374947,"",1030,524,,:,,:,53,453,702,189157,85,8798,10.800508259212199,4.444444444444445,12487,1418,1618,9451,94,,
11049,20220210,S08000022,NHS Highland,336,54210,135,46614,152,5217,49,2379,0,"",278,"",86.64214922396062,"",452,248,,:,,:,16,188,321,52921,15,1289,4.464285714285714,2.3777900756318022,7890,856,590,6444,22,,
11050,20220210,S08000031,NHS Greater Glasgow and Clyde,1441,335669,632,305771,590,20115,219,9783,3,"",2946,"",248.557254226992,"",1892,967,,:,,:,75,850,1275,320006,166,15663,11.519777931991673,4.666203909208178,23237,2511,2842,17884,265,5,
11051,20220210,S08000020,NHS Grampian,694,118427,229,96461,351,15682,114,6284,0,"",638,"",108.95739048757578,"",1037,672,,:,,:,27,338,646,115291,48,3136,6.916426512968299,2.6480447870840265,15795,974,1353,13468,74,,
11052,20220210,S08000019,NHS Forth Valley,412,78340,178,68767,167,6445,67,3128,1,"",636,"",207.89069394959628,"",556,290,,:,,:,38,228,377,75567,35,2773,8.495145631067961,3.5396987490426346,7232,714,708,5810,86,,
11053,20220210,S08000029,NHS Fife,448,90519,179,77218,190,9312,79,3989,0,"",604,"",161.4412102745035,"",641,358,,:,,:,30,253,404,87280,44,3239,9.821428571428571,3.578254289154763,8023,501,846,6676,75,,
11054,20220210,S08000017,NHS Dumfries and Galloway,153,30463,40,25886,84,3208,29,1369,0,"",213,"",143.6374671252276,"",210,142,,:,,:,9,59,153,29653,0,810,0,2.6589633325673767,3184,255,241,2688,22,,
11055,20220210,S08000016,NHS Borders,112,20944,36,18087,58,2144,18,713,1,"",164,"",142.3116973273169,"",150,96,,:,,:,8,46,109,20416,3,528,2.6785714285714284,2.5210084033613445,2718,230,166,2322,27,,
11056,20220210,S08000015,NHS Ayrshire and Arran,322,93537,135,82845,135,7364,52,3328,1,"",1018,"",276.6379521182641,"",427,220,,:,,:,35,172,300,89875,22,3662,6.832298136645963,3.915028277579995,7645,866,568,6211,78,,
11057,20220210,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
11058,20220211,S92000003,Scotland,6107,1357158,2501,1190848,2621,114921,985,51389,6,"",10634,"",194.54811562385657,"",8303,4538,54,"",4,"",381,3384,5630,1305042,477,52116,7.810709022433273,3.840083468542351,117922,9781,11178,96963,872,20,12
11059,20220211,S08000028,NHS Western Isles,25,2864,12,2452,5,176,8,236,0,"",25,"",94.33962264150944,"",44,17,,:,,:,14,13,25,2819,0,45,0,1.5712290502793296,603,125,25,453,,,
11060,20220211,S08000030,NHS Tayside,534,96666,239,83033,205,9421,90,4212,0,"",852,"",204.53727043572198,"",717,368,,:,,:,37,312,487,93064,47,3602,8.801498127340825,3.72623259470755,9488,999,856,7633,54,,
11061,20220211,S08000026,NHS Shetland,86,2889,6,1629,70,1135,10,125,1,"",14,"",61.21556624398775,"",108,91,,:,,:,8,9,85,2856,1,33,1.1627906976744187,1.142263759086189,1286,49,19,1218,,,
11062,20220211,S08000025,NHS Orkney,36,2501,6,1828,23,497,7,176,0,"",12,"",53.57142857142858,"",51,39,,:,,:,3,9,36,2490,0,11,0,0.4398240703718513,815,32,34,749,,,
11063,20220211,S08000024,NHS Lothian,1218,227966,498,198510,526,20218,194,9238,0,"",1510,"",165.4812655481156,"",1663,914,,:,,:,64,685,1116,219766,102,8200,8.374384236453203,3.597027626926822,22241,1448,2366,18427,116,,
11064,20220211,S08000032,NHS Lanarkshire,660,198615,307,180314,241,12436,112,5865,1,"",1720,"",259.83443108344915,"",891,437,,:,,:,49,405,607,189764,53,8851,8.030303030303031,4.456360295043174,11569,1286,1408,8875,84,,
11065,20220211,S08000022,NHS Highland,332,54542,126,46740,157,5374,49,2428,0,"",278,"",86.64214922396062,"",422,245,,:,,:,16,161,324,53245,8,1297,2.4096385542168677,2.377983938982802,7363,636,536,6191,21,,
11066,20220211,S08000031,NHS Greater Glasgow and Clyde,1234,336903,563,306334,470,20585,201,9984,1,"",2947,"",248.64162532482874,"",1631,819,,:,,:,75,737,1100,321106,134,15797,10.85899513776337,4.68888671219906,22182,2171,2448,17563,249,,
11067,20220211,S08000020,NHS Grampian,675,119102,221,96682,341,16023,113,6397,0,"",638,"",108.95739048757578,"",993,618,,:,,:,35,340,635,115926,40,3176,5.925925925925926,2.6666218871219627,14981,788,1220,12973,74,,
11068,20220211,S08000019,NHS Forth Valley,395,78735,166,68933,154,6599,75,3203,0,"",636,"",207.89069394959628,"",529,274,,:,,:,29,226,362,75929,33,2806,8.354430379746836,3.563853432399822,6709,634,711,5364,88,,
11069,20220211,S08000029,NHS Fife,394,90913,159,77377,173,9485,62,4051,1,"",605,"",161.70849704648117,"",548,310,,:,,:,22,216,365,87645,29,3268,7.3604060913705585,3.594645430246499,7746,489,703,6554,68,,
11070,20220211,S08000017,NHS Dumfries and Galloway,108,30571,38,25924,52,3260,18,1387,0,"",213,"",143.6374671252276,"",154,88,,:,,:,9,57,103,29756,5,815,4.62962962962963,2.665925223250793,2831,210,225,2396,19,,
11071,20220211,S08000016,NHS Borders,119,21063,46,18133,65,2209,8,721,0,"",164,"",142.3116973273169,"",156,91,,:,,:,8,57,114,20530,5,533,4.201680672268908,2.5305037269144948,2537,286,162,2089,26,,
11072,20220211,S08000015,NHS Ayrshire and Arran,291,93828,114,82959,139,7503,38,3366,2,"",1020,"",277.181445147966,"",366,205,,:,,:,12,149,271,90146,20,3682,6.8728522336769755,3.924201730826619,6799,621,437,5741,68,,
11073,20220211,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
11074,20220212,S92000003,Scotland,5412,1362570,1922,1192770,2528,117449,962,52351,11,"",10645,"",194.7493596780095,"",7414,4509,47,"",3,"",218,2687,4976,1310018,436,52552,8.056171470805618,3.856829373903726,98283,4906,7787,85590,868,18,12
11075,20220212,S08000028,NHS Western Isles,18,2882,6,2458,4,180,8,244,0,"",25,"",94.33962264150944,"",30,15,,:,,:,12,3,18,2837,0,45,0,1.5614156835530881,454,76,7,371,,,
11076,20220212,S08000030,NHS Tayside,480,97146,166,83199,225,9646,89,4301,0,"",852,"",204.53727043572198,"",657,401,,:,,:,17,239,433,93497,47,3649,9.791666666666666,3.7562020052292424,7556,354,574,6628,51,,
11077,20220212,S08000026,NHS Shetland,78,2967,2,1631,70,1205,6,131,0,"",14,"",61.21556624398775,"",98,91,,:,,:,2,5,78,2934,0,33,0,1.1122345803842264,1045,38,11,996,,,
11078,20220212,S08000025,NHS Orkney,37,2538,8,1836,22,519,7,183,0,"",12,"",53.57142857142858,"",0,"",,:,,:,,,35,2525,2,13,5.405405405405405,0.512214342001576,652,5,35,612,,,
11079,20220212,S08000024,NHS Lothian,1009,228975,391,198901,428,20646,190,9428,1,"",1511,"",165.59085579020044,"",1421,826,,:,,:,41,554,939,220705,70,8270,6.937561942517344,3.6117480074243913,19113,1006,1683,16424,120,,
11080,20220212,S08000032,NHS Lanarkshire,612,199227,237,180551,275,12711,100,5965,0,"",1720,"",259.83443108344915,"",793,456,,:,,:,13,324,549,190313,63,8914,10.294117647058824,4.474293142997686,9786,493,946,8347,82,,
11081,20220212,S08000022,NHS Highland,318,54860,98,46838,162,5536,58,2486,0,"",278,"",86.64214922396062,"",415,264,,:,,:,14,137,305,53550,13,1310,4.088050314465409,2.3878964637258475,5904,249,440,5215,23,,
11082,20220212,S08000031,NHS Greater Glasgow and Clyde,1093,337996,442,306776,464,21049,187,10171,3,"",2950,"",248.89473861833892,"",1458,821,,:,,:,49,588,958,322064,135,15932,12.351326623970722,4.713665250476337,18781,1072,1816,15893,246,,
11083,20220212,S08000020,NHS Grampian,622,119724,176,96858,337,16360,109,6506,0,"",638,"",108.95739048757578,"",915,630,,:,,:,17,268,598,116524,24,3200,3.8585209003215435,2.672814139186796,12745,431,764,11550,79,,
11084,20220212,S08000019,NHS Forth Valley,290,79025,107,69040,134,6733,49,3252,1,"",637,"",208.21756610989442,"",392,225,,:,,:,13,154,272,76201,18,2824,6.206896551724138,3.573552673204682,5325,267,401,4657,84,,
11085,20220212,S08000029,NHS Fife,384,91297,138,77515,171,9656,75,4126,1,"",606,"",161.97578381845884,"",530,337,,:,,:,12,181,352,87997,32,3300,8.333333333333334,3.6145766016407985,6602,308,503,5791,67,,
11086,20220212,S08000017,NHS Dumfries and Galloway,109,30680,26,25950,57,3317,26,1413,0,"",213,"",143.6374671252276,"",158,96,,:,,:,2,60,107,29863,2,817,1.834862385321101,2.662972620599739,2216,136,170,1910,20,,
11087,20220212,S08000016,NHS Borders,100,21163,28,18161,55,2264,17,738,1,"",165,"",143.17945157931274,"",130,85,,:,,:,6,39,98,20628,2,535,2,2.527996975854085,1875,63,104,1708,25,,
11088,20220212,S08000015,NHS Ayrshire and Arran,262,94090,97,83056,124,7627,41,3407,4,"",1024,"",278.26843120736976,"",343,206,,:,,:,20,117,234,90380,28,3710,10.687022900763358,3.943033266021894,5667,404,326,4937,66,,
11089,20220212,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
11090,20220213,S92000003,Scotland,6064,1368634,1929,1194699,2990,120439,1145,53496,10,"",10655,"",194.93230881814856,"",8271,5324,56,"",2,"",294,2653,5591,1315609,473,53025,7.800131926121372,3.874300945322124,98433,5743,7022,85668,884,18,12
11091,20220213,S08000028,NHS Western Isles,29,2911,4,2462,8,188,17,261,0,"",25,"",94.33962264150944,"",41,28,,:,,:,13,0,28,2865,1,46,3.4482758620689653,1.580212985228444,592,72,0,520,,,
